time,ram_limit,cpu_limit,n,lat99
1644314875,1792M,0.5,200,37038294
1644314955,1792M,0.5,200,36712614
1644315035,1792M,0.5,200,37299718
1644315114,1792M,0.5,200,37089038
1644315194,1792M,0.5,200,37066527
1644315276,1792M,0.5,250,41705056
1644315363,1792M,0.5,250,41901832
1644315452,1792M,0.5,250,41682583
1644315540,1792M,0.5,250,41463298
1644315628,1792M,0.5,250,41724263
1644315716,1792M,0.5,300,43983322
1644315814,1792M,0.5,300,43950475
1644315911,1792M,0.5,300,44351227
1644316009,1792M,0.5,300,44085413
1644316106,1792M,0.5,300,44309176
1644316206,1792M,0.5,350,46733347
1644316305,1792M,0.5,350,46767257
1644316405,1792M,0.5,350,46748323
1644316506,1792M,0.5,400,47738580
1644316609,1792M,0.5,450,48610085
1644316712,1792M,0.5,450,48445354
1644316817,1792M,0.5,500,49036516
1644316922,1792M,0.5,500,48851572
1644317165,1664M,0.5,50,240610
1644317228,1664M,0.5,50,256174
1644317291,1664M,0.5,50,262217
1644317353,1664M,0.5,50,272955
1644317416,1664M,0.5,50,259266
1644317485,1664M,0.5,100,18451077
1644317553,1664M,0.5,100,18381670
1644317622,1664M,0.5,100,16886233
1644317690,1664M,0.5,100,16861043
1644317759,1664M,0.5,100,17116349
1644317829,1664M,0.5,150,31179978
1644317900,1664M,0.5,150,30753719
1644317971,1664M,0.5,150,30704348
1644318042,1664M,0.5,150,30654511
1644318112,1664M,0.5,150,30790568
1644318185,1664M,0.5,200,37073757
1644318265,1664M,0.5,200,37086378
1644318345,1664M,0.5,200,37104790
1644318424,1664M,0.5,200,37124871
1644318504,1664M,0.5,200,37458180
1644318585,1664M,0.5,250,41528303
1644318673,1664M,0.5,250,41750517
1644318760,1664M,0.5,250,41611712
1644318847,1664M,0.5,250,41706448
1644318935,1664M,0.5,250,41816285
1644319024,1664M,0.5,300,44017112
1644319121,1664M,0.5,300,44086120
1644319220,1664M,0.5,350,46606008
1644319320,1664M,0.5,350,46757145
1644319421,1664M,0.5,400,47719263
1644319522,1664M,0.5,400,47692823
1644319625,1664M,0.5,450,48529008
1644319730,1664M,0.5,500,49140488
1644319836,1664M,0.5,500,49031600
1644320009,1536M,0.5,50,249013
1644320072,1536M,0.5,50,266308
1644320135,1536M,0.5,50,253834
1644320197,1536M,0.5,50,188692
1644320260,1536M,0.5,50,261115
1644320328,1536M,0.5,100,17500659
1644320397,1536M,0.5,100,17644115
1644320466,1536M,0.5,100,17959562
1644320534,1536M,0.5,100,17619283
1644320603,1536M,0.5,100,17824343
1644320673,1536M,0.5,150,30548931
1644320744,1536M,0.5,150,30296380
1644320815,1536M,0.5,150,30932793
1644320886,1536M,0.5,150,30646609
1644320957,1536M,0.5,150,30626292
1644321029,1536M,0.5,200,36848030
1644321108,1536M,0.5,200,36821047
1644321188,1536M,0.5,200,36779347
1644321267,1536M,0.5,200,36968429
1644321347,1536M,0.5,200,36925607
1644321427,1536M,0.5,250,41588206
1644321515,1536M,0.5,250,41518621
1644321604,1536M,0.5,250,41824282
1644321692,1536M,0.5,250,41641285
1644321780,1536M,0.5,250,41728022
1644321869,1536M,0.5,300,44389832
1644321967,1536M,0.5,300,43525370
1644322064,1536M,0.5,300,43921472
1644322163,1536M,0.5,350,46320878
1644322263,1536M,0.5,350,46738289
1644322365,1536M,0.5,400,47334393
1644322466,1536M,0.5,400,48029842
1644322567,1536M,0.5,400,47830399
1644322670,1536M,0.5,450,48251556
1644322773,1536M,0.5,450,48667375
1644322878,1536M,0.5,500,48927641
1644323058,1408M,0.5,50,257118
1644323120,1408M,0.5,50,200623
1644323183,1408M,0.5,50,256490
1644323246,1408M,0.5,50,252044
1644323308,1408M,0.5,50,276867
1644323377,1408M,0.5,100,18082673
1644323446,1408M,0.5,100,18568155
1644323514,1408M,0.5,100,18105076
1644323583,1408M,0.5,100,18077783
1644323652,1408M,0.5,100,18111413
1644323722,1408M,0.5,150,30884422
1644323794,1408M,0.5,150,33120449
1644323873,1408M,0.5,150,36542805
1644323948,512M,4.0,50,10129
1644323952,1408M,0.5,150,31181692
1644324010,512M,4.0,50,4780
1644324023,1408M,0.5,150,31141991
1644324098,1408M,0.5,200,37794021
1644324135,512M,4.0,50,1241
1644324179,1408M,0.5,200,37133026
1644324260,1408M,0.5,200,42533967
1644324261,512M,4.0,100,1185
1644324346,1408M,0.5,200,41381627
1644324388,512M,4.0,100,1173
1644324437,1408M,0.5,200,41895469
1644324515,512M,4.0,100,1528
1644324528,1408M,0.5,250,46606930
1644324581,512M,4.0,150,4995
1644324628,1408M,0.5,250,44613228
1644324646,512M,4.0,150,3906
1644324711,512M,4.0,150,3157
1644324726,1408M,0.5,250,44753435
1644324776,512M,4.0,150,3507
1644324826,1408M,0.5,250,44587513
1644324841,512M,4.0,150,2406
1644324907,512M,4.0,200,148095
1644324926,1408M,0.5,250,44876001
1644324974,512M,4.0,200,56487
1644325029,1408M,0.5,300,47303723
1644325040,512M,4.0,200,201444
1644325107,512M,4.0,200,64754
1644325133,1408M,0.5,300,47253501
1644325173,512M,4.0,200,52295
1644325236,1408M,0.5,350,48134838
1644325240,512M,4.0,250,917145
1644325307,512M,4.0,250,281502
1644325347,1408M,0.5,350,48286376
1644325375,512M,4.0,250,185551
1644325443,512M,4.0,250,233499
1644325460,1408M,0.5,400,49141011
1644325511,512M,4.0,250,200779
1644325601,1408M,0.5,500,49380782
1644325729,1408M,0.5,500,49413738
1644325735,512M,4.0,500,1994473
1644325903,1280M,0.5,50,3021354
1644325953,640M,4.0,50,4442
1644325966,1280M,0.5,50,221906
1644326015,640M,4.0,50,1222
1644326029,1280M,0.5,50,250686
1644326078,640M,4.0,50,4091
1644326092,1280M,0.5,50,272444
1644326140,640M,4.0,50,1315
1644326155,1280M,0.5,50,261782
1644326224,1280M,0.5,100,20102141
1644326266,640M,4.0,100,1314
1644326293,1280M,0.5,100,25248866
1644326330,640M,4.0,100,1347
1644326363,1280M,0.5,100,25556155
1644326394,640M,4.0,100,1121
1644326433,1280M,0.5,100,26695115
1644326505,1280M,0.5,100,28678679
1644326521,640M,4.0,100,1138
1644326578,1280M,0.5,150,35773811
1644326586,640M,4.0,150,3156
1644326652,640M,4.0,150,6797
1644326652,1280M,0.5,150,36998379
1644326717,640M,4.0,150,3253
1644326726,1280M,0.5,150,36131182
1644326781,640M,4.0,150,6108
1644326803,1280M,0.5,150,35852817
1644326846,640M,4.0,150,6248
1644326882,1280M,0.5,150,35394570
1644326913,640M,4.0,200,73334
1644326963,1280M,0.5,200,41704020
1644326980,640M,4.0,200,64757
1644327046,640M,4.0,200,150406
1644327049,1280M,0.5,200,41965065
1644327113,640M,4.0,200,196845
1644327137,1280M,0.5,200,41026095
1644327179,640M,4.0,200,113053
1644327230,1280M,0.5,200,41636077
1644327247,640M,4.0,250,158115
1644327315,640M,4.0,250,140761
1644327318,1280M,0.5,200,42527331
1644327383,640M,4.0,250,226191
1644327412,1280M,0.5,250,45037369
1644327451,640M,4.0,250,1346509
1644327516,1280M,0.5,250,50695260
1644327521,640M,4.0,250,3209947
1644327592,640M,4.0,300,2168733
1644327604,512M,4.0,50,3047009
1644327628,1280M,0.5,300,49565361
1644327668,512M,4.0,50,80379
1644327711,512M,0.5,250,9668485
1644327734,512M,4.0,100,30829
1644327762,1280M,0.5,350,49158656
1644327797,512M,4.0,100,1170933
1644327856,512M,0.5,250,15844369
1644327884,1280M,0.5,400,50843701
1644327986,640M,0.5,250,39793009
1644328032,1280M,0.5,450,53950905
1644328093,768M,4.0,50,1977
1644328155,768M,4.0,50,4348
1644328165,1280M,0.5,500,53943187
1644328282,768M,4.0,100,1379
1644328295,768M,0.5,100,37162049
1644328346,768M,4.0,100,1020
1644328362,1152M,0.5,100,40712544
1644328387,768M,0.5,150,47495405
1644328401,768M,0.5,300,52828090
1644328409,768M,4.0,100,130635
1644328467,1152M,0.5,150,50096072
1644328477,768M,4.0,100,274163
1644328504,768M,0.5,200,52041228
1644328540,768M,4.0,100,68460
1644328582,1152M,0.5,150,50037679
1644328606,768M,4.0,150,141037
1644328606,896M,0.5,500,54230781
1644328657,768M,0.5,250,52168390
1644328671,768M,4.0,150,194514
1644328706,1152M,0.5,200,52310774
1644328736,768M,4.0,150,141561
1644328737,640M,4.0,50,1023
1644328796,768M,0.5,250,52973590
1644328796,1024M,0.5,600,53893560
1644328799,640M,4.0,50,34848
1644328801,768M,4.0,150,104714
1644328858,1152M,0.5,250,52648074
1644328863,640M,4.0,100,167929
1644328867,768M,4.0,150,3998
1644328927,640M,4.0,100,335013
1644328933,768M,4.0,200,99298
1644328951,1152M,0.5,500,54810355
1644328972,896M,0.5,350,53550692
1644328991,1152M,0.5,300,53827870
1644328991,640M,4.0,100,61596
1644329000,768M,4.0,200,179265
1644329055,640M,4.0,100,340035
1644329067,768M,4.0,200,96824
1644329119,640M,4.0,100,626151
1644329127,1152M,0.5,350,53997649
1644329131,896M,0.5,450,54342897
1644329135,768M,4.0,200,184733
1644329145,1152M,0.5,600,54678977
1644329185,640M,4.0,150,186879
1644329202,768M,4.0,200,301718
1644329251,640M,4.0,150,197795
1644329291,1152M,0.5,450,53814974
1644329306,1024M,0.5,500,54945376
1644329311,1280M,0.5,450,54312338
1644329316,640M,4.0,150,191006
1644329382,640M,4.0,150,190012
1644329447,640M,4.0,150,198498
1644329459,1152M,0.5,400,53432925
1644329470,1152M,0.5,500,53502571
1644329515,640M,4.0,200,564119
1644329521,1280M,0.5,450,54822911
1644329547,768M,4.0,250,4059852
1644329583,640M,4.0,200,356272
1644329641,1152M,0.5,500,51981094
1644329650,640M,4.0,200,1190164
1644329673,896M,0.5,400,54007630
1644329683,1280M,0.5,550,54740263
1644329686,768M,4.0,300,5877748
1644329716,640M,4.0,200,191028
1644329783,640M,4.0,200,110009
1644329843,1408M,0.5,350,53703973
1644329846,1152M,0.5,550,54020189
1644329916,640M,4.0,250,4975080
1644329985,1408M,0.5,350,54722638
1644330037,1280M,0.5,450,52205834
1644330118,1408M,0.5,350,53503384
1644330180,1280M,0.5,450,53663508
1644330181,512M,0.5,300,15215556
1644330236,1408M,0.5,450,54436526
1644330240,896M,4.0,50,1965
1644330287,512M,0.5,350,9011186
1644330304,896M,4.0,100,157364
1644330366,768M,4.0,50,8509
1644330367,1280M,0.5,600,53958603
1644330368,896M,4.0,100,3938
1644330414,1408M,0.5,500,54209469
1644330428,768M,4.0,50,8809
1644330432,896M,4.0,100,4431
1644330434,4096M,1.0,50,25878819
1644330490,768M,4.0,50,6416
1644330496,896M,4.0,100,1403
1644330503,4096M,1.0,50,19645234
1644330552,768M,4.0,50,12080
1644330560,896M,4.0,100,1200
1644330566,1408M,0.5,500,54293411
1644330572,4096M,1.0,50,19323028
1644330615,768M,4.0,50,9190
1644330625,896M,4.0,150,4644
1644330641,4096M,1.0,50,19312825
1644330679,768M,4.0,100,689766
1644330691,896M,4.0,150,52293
1644330710,4096M,1.0,50,16390269
1644330727,1536M,0.5,600,53918645
1644330743,768M,4.0,100,70108
1644330756,896M,4.0,150,29969
1644330782,4096M,1.0,100,39353000
1644330791,1408M,0.5,600,53807816
1644330809,768M,4.0,100,4572727
1644330822,896M,4.0,150,39640
1644330862,4096M,1.0,100,39010245
1644330873,768M,4.0,100,58641
1644330887,896M,4.0,150,86978
1644330937,768M,4.0,100,60844
1644330938,4096M,1.0,100,37112599
1644330955,896M,4.0,200,463899
1644330957,1792M,0.5,500,54732046
1644331003,768M,4.0,150,198818
1644331017,4096M,1.0,150,44402456
1644331022,896M,4.0,200,671130
1644331069,768M,4.0,150,172737
1644331090,896M,4.0,200,907157
1644331113,4096M,1.0,150,42917391
1644331136,768M,4.0,150,835486
1644331157,896M,4.0,200,413655
1644331203,768M,4.0,150,1823536
1644331207,4096M,1.0,150,43067441
1644331208,1920M,0.5,600,54001187
1644331224,896M,4.0,200,346769
1644331269,768M,4.0,150,231729
1644331293,896M,4.0,250,1818084
1644331297,4096M,1.0,150,44300399
1644331324,1920M,0.5,550,54746510
1644331337,768M,4.0,200,321419
1644331363,896M,4.0,250,2105815
1644331393,4096M,1.0,200,47307610
1644331404,768M,4.0,200,381129
1644331432,896M,4.0,250,2982215
1644331468,2176M,0.5,550,54016295
1644331472,768M,4.0,200,345866
1644331499,4096M,1.0,200,47960354
1644331505,896M,4.0,250,4168123
1644331537,2048M,0.5,500,53551094
1644331539,768M,4.0,200,359470
1644331576,896M,4.0,250,5441468
1644331603,4096M,1.0,200,47702650
1644331607,768M,4.0,200,505912
1644331646,896M,4.0,300,5763620
1644331678,768M,4.0,250,3020836
1644331705,4096M,1.0,200,47444426
1644331747,768M,4.0,250,811740
1644331768,2432M,0.5,600,54637955
1644331806,4096M,1.0,200,46359883
1644331815,768M,4.0,250,210138
1644331884,2432M,0.5,550,54212526
1644331885,768M,4.0,250,235600
1644331906,4096M,1.0,250,48325829
1644331954,768M,4.0,250,182121
1644331971,2688M,0.5,400,54261516
1644332010,4096M,1.0,250,47936277
1644332078,2560M,0.5,350,54485837
1644332092,768M,4.0,300,1729510
1644332115,4096M,1.0,250,49425681
1644332174,2688M,0.5,500,54317355
1644332220,4096M,1.0,300,49455921
1644332250,2560M,0.5,450,54696339
1644332285,1024M,4.0,50,3526
1644332326,4096M,1.0,300,48205609
1644332367,2688M,0.5,600,54480989
1644332409,1024M,4.0,50,4695
1644332444,4096M,1.0,350,53476365
1644332473,1024M,4.0,100,129078
1644332531,896M,4.0,50,3164
1644332537,1024M,4.0,100,1874
1644332589,4096M,1.0,400,53208656
1644332593,896M,4.0,50,8401
1644332601,1024M,4.0,100,1411
1644332651,2944M,0.5,600,54636930
1644332655,896M,4.0,50,123720
1644332665,1024M,4.0,100,1569
1644332718,896M,4.0,50,15326
1644332724,4096M,1.0,450,54347546
1644332729,1024M,4.0,100,1488
1644332780,896M,4.0,50,7305
1644332795,1024M,4.0,150,69513
1644332845,896M,4.0,100,930456
1644332852,3968M,1.0,150,43592259
1644332860,1024M,4.0,150,342979
1644332909,896M,4.0,100,83231
1644332926,1024M,4.0,150,247792
1644332940,3328M,0.5,600,54089066
1644332947,3968M,1.0,150,43873814
1644332949,3328M,0.5,550,54593081
1644332974,896M,4.0,100,3845612
1644332992,1024M,4.0,150,381780
1644333038,896M,4.0,100,533379
1644333044,3968M,1.0,150,44413627
1644333057,1024M,4.0,150,706766
1644333102,896M,4.0,100,69449
1644333126,1024M,4.0,200,354337
1644333140,3968M,1.0,150,42772015
1644333168,896M,4.0,150,210178
1644333181,3456M,0.5,600,53635766
1644333194,1024M,4.0,200,524718
1644333197,3584M,0.5,550,54512028
1644333235,896M,4.0,150,191489
1644333239,3968M,1.0,200,46951848
1644333262,1024M,4.0,200,878135
1644333301,896M,4.0,150,197427
1644333330,1024M,4.0,200,619915
1644333342,3968M,1.0,200,46868356
1644333367,896M,4.0,150,191251
1644333398,1024M,4.0,200,367656
1644333433,896M,4.0,150,204101
1644333444,3968M,1.0,200,47399099
1644333456,3840M,0.5,500,53365404
1644333469,1024M,4.0,250,4576910
1644333472,3840M,0.5,550,54108395
1644333501,896M,4.0,200,389940
1644333542,1024M,4.0,250,5749086
1644333546,3968M,1.0,200,47646251
1644333568,896M,4.0,200,1377312
1644333614,1024M,4.0,250,6777466
1644333635,896M,4.0,200,516251
1644333652,3968M,1.0,250,48323046
1644333676,3840M,0.5,600,54918398
1644333687,1024M,4.0,250,7453194
1644333703,896M,4.0,200,192102
1644333731,3968M,0.5,600,53053015
1644333759,1024M,4.0,250,8177340
1644333760,3968M,1.0,300,51436084
1644333771,896M,4.0,200,141458
1644333827,1024M,4.0,300,11594914
1644333840,896M,4.0,250,200890
1644333892,3968M,1.0,350,51873343
1644333909,896M,4.0,250,275190
1644333955,4096M,0.5,600,54080134
1644333979,896M,4.0,250,1012298
1644334006,3968M,1.0,400,52489156
1644334050,896M,4.0,250,168636
1644334112,3968M,1.0,450,54074515
1644334121,896M,4.0,250,6191701
1644334179,512M,1.0,350,10813351
1644334200,640M,1.0,150,47127350
1644334256,3968M,1.0,450,54364170
1644334258,1152M,4.0,50,3475
1644334268,512M,1.0,350,14010647
1644334299,640M,1.0,200,51276724
1644334405,640M,1.0,250,30490103
1644334406,3968M,1.0,500,54164587
1644334444,1152M,4.0,50,1312
1644334531,3840M,1.0,350,51444883
1644334571,1152M,4.0,100,74703
1644334578,640M,1.0,350,21861869
1644334636,1152M,4.0,100,68722
1644334649,3840M,1.0,400,53388332
1644334700,1152M,4.0,100,67901
1644334706,768M,1.0,250,52653083
1644334763,768M,1.0,350,51987805
1644334764,1152M,4.0,100,67079
1644334764,1024M,4.0,50,11385
1644334813,3840M,1.0,500,53047991
1644334822,768M,1.0,300,53638905
1644334827,1024M,4.0,50,33451
1644334828,1152M,4.0,100,71779
1644334889,1024M,4.0,50,117090
1644334894,1152M,4.0,150,30735
1644334902,896M,1.0,400,54075833
1644334951,1024M,4.0,50,9679
1644334960,1152M,4.0,150,88329
1644334972,3840M,1.0,500,54366290
1644334977,896M,1.0,400,53888419
1644335015,1024M,4.0,100,97086
1644335026,1152M,4.0,150,42494
1644335038,1024M,1.0,300,52750727
1644335079,1024M,4.0,100,86984
1644335091,1152M,4.0,150,69308
1644335105,3712M,1.0,350,53661900
1644335116,1024M,1.0,250,50975014
1644335143,1024M,4.0,100,77124
1644335158,1152M,4.0,150,87807
1644335177,1024M,1.0,350,53565085
1644335208,1024M,4.0,100,87568
1644335224,1024M,1.0,300,53433113
1644335226,1152M,4.0,200,1468502
1644335251,3712M,1.0,400,53853941
1644335272,1024M,4.0,100,364603
1644335294,1152M,4.0,200,751652
1644335324,1024M,1.0,400,53923994
1644335338,1024M,4.0,150,213270
1644335343,1024M,1.0,350,52963041
1644335362,1152M,4.0,200,1924144
1644335399,3712M,1.0,450,54456143
1644335404,1024M,4.0,150,234474
1644335431,1152M,4.0,200,527476
1644335470,1024M,4.0,150,217000
1644335487,1024M,1.0,400,53765431
1644335500,1152M,4.0,200,1003193
1644335536,1024M,4.0,150,179209
1644335553,3712M,1.0,500,54553442
1644335573,1152M,4.0,250,4876485
1644335603,1024M,4.0,150,256193
1644335608,1152M,1.0,350,53857931
1644335645,1152M,4.0,250,5563677
1644335671,1024M,4.0,200,692280
1644335718,1152M,4.0,250,6419483
1644335739,1024M,4.0,200,736443
1644335762,1152M,1.0,450,54198419
1644335780,1152M,1.0,400,53887711
1644335784,3584M,1.0,400,54322735
1644335791,1152M,4.0,250,5913874
1644335807,1024M,4.0,200,143474
1644335863,1152M,4.0,250,9397921
1644335874,1024M,4.0,200,129906
1644335922,1152M,1.0,550,54217163
1644335927,3584M,1.0,450,53480039
1644335928,1152M,1.0,450,54198547
1644335936,1152M,4.0,300,16616715
1644335942,1024M,4.0,200,2293331
1644336007,1152M,4.0,300,18088782
1644336014,1024M,4.0,250,10938219
1644336058,1280M,1.0,300,52872605
1644336077,3584M,1.0,450,53812963
1644336080,1152M,4.0,300,18356247
1644336081,1152M,1.0,500,54349584
1644336087,1024M,4.0,250,10714660
1644336152,1152M,4.0,300,16332711
1644336159,1024M,4.0,250,9574655
1644336198,1280M,1.0,350,53879509
1644336225,1152M,4.0,300,17162273
1644336231,1024M,4.0,250,10375457
1644336249,3456M,1.0,450,54407643
1644336260,1280M,1.0,300,53078859
1644336300,1024M,4.0,250,998876
1644336346,1280M,1.0,400,53859315
1644336369,1024M,4.0,300,5170876
1644336402,1280M,1.0,350,52998863
1644336412,3328M,1.0,300,53164250
1644336441,1024M,4.0,300,246503
1644336494,1280M,1.0,500,54057580
1644336511,1024M,4.0,300,285150
1644336536,3328M,1.0,350,52280031
1644336548,1280M,1.0,350,52060990
1644336583,1024M,4.0,300,3975246
1644336651,1280M,1.0,550,54595715
1644336688,3328M,1.0,450,54156332
1644336693,1280M,1.0,400,54161521
1644336797,1280M,4.0,50,1017
1644336823,1280M,1.0,550,54309568
1644336849,1280M,1.0,500,53022375
1644336864,3200M,1.0,400,53885854
1644336921,1280M,4.0,50,1323
1644336984,1280M,4.0,50,1609
1644336994,1280M,1.0,600,55209074
1644337001,3200M,1.0,450,54281737
1644337013,1280M,1.0,550,52632610
1644337048,1280M,4.0,100,60904
1644337091,1152M,4.0,50,10828
1644337112,1280M,4.0,100,83212
1644337138,1408M,1.0,400,54065994
1644337153,1152M,4.0,50,11673
1644337167,3200M,1.0,500,54796404
1644337177,1280M,4.0,100,75834
1644337192,1408M,1.0,500,52708363
1644337216,1152M,4.0,50,11566
1644337241,1280M,4.0,100,81450
1644337278,1152M,4.0,50,141701
1644337302,3072M,1.0,400,54269022
1644337305,1280M,4.0,100,62334
1644337324,1408M,1.0,400,54003477
1644337341,1152M,4.0,50,17624
1644337372,1280M,4.0,150,194539
1644337397,1408M,1.0,550,54057247
1644337405,1152M,4.0,100,528514
1644337437,1280M,4.0,150,844441
1644337449,3072M,1.0,450,54187432
1644337469,1152M,4.0,100,1012632
1644337503,1280M,4.0,150,946306
1644337503,1408M,1.0,450,54506009
1644337534,1152M,4.0,100,77601
1644337563,1536M,1.0,300,52930215
1644337569,1280M,4.0,150,218436
1644337598,1152M,4.0,100,76348
1644337604,3072M,1.0,500,54105168
1644337635,1280M,4.0,150,263387
1644337658,1408M,1.0,550,52099254
1644337662,1152M,4.0,100,84340
1644337687,1536M,1.0,350,51716429
1644337704,1280M,4.0,200,1374641
1644337729,1152M,4.0,150,221270
1644337751,2944M,1.0,350,53431300
1644337773,1280M,4.0,200,664484
1644337796,1152M,4.0,150,216114
1644337821,1536M,1.0,400,53720738
1644337830,1536M,1.0,300,52723391
1644337841,1280M,4.0,200,1123485
1644337861,1152M,4.0,150,221950
1644337895,2944M,1.0,400,53961563
1644337910,1280M,4.0,200,868323
1644337928,1152M,4.0,150,77016
1644337963,1536M,1.0,350,53697976
1644337971,1536M,1.0,450,53955724
1644337979,1280M,4.0,200,543770
1644337994,1152M,4.0,150,89984
1644338046,2944M,1.0,500,54392714
1644338051,1280M,4.0,250,8629983
1644338061,1152M,4.0,200,135404
1644338111,1536M,1.0,400,53305735
1644338123,1280M,4.0,250,8950562
1644338124,1536M,1.0,500,54133557
1644338129,1152M,4.0,200,122866
1644338194,1280M,4.0,250,10190877
1644338197,1152M,4.0,200,5285680
1644338199,2944M,1.0,500,54328266
1644338266,1280M,4.0,250,12367598
1644338266,1152M,4.0,200,5358715
1644338283,1536M,1.0,400,54122451
1644338299,1536M,1.0,600,54527275
1644338327,2816M,1.0,350,53702266
1644338335,1152M,4.0,200,1551796
1644338339,1280M,4.0,250,9271683
1644338406,1152M,4.0,250,9245895
