6907619/rabbitmq-performance.csv.cpu_usage,n,6907619/rabbitmq-performance.csv.lat99,6907619/rabbitmq-performance.csv.ram_limit,6907619/rabbitmq-performance.csv.min,6907619/rabbitmq-performance.csv.lat50,6907619/rabbitmq-performance.csv.lat95,6907619/rabbitmq-performance.csv.ram_usage,6907619/rabbitmq-performance.csv.cpu_limit,6907619/rabbitmq-performance.csv.time,6907619/rabbitmq-reduced.csv.n,6907619/rabbitmq-reduced.csv.cpu_limit,6907619/rabbitmq-reduced.csv.lat99,6907619/rabbitmq-performance.csv.lat75
0.497496,450,48526934,3584M,46602430,47675356,48421470,1282809856.0,0.5,1644271348,450,0.5,94347139,47999668
0.497418,450,48509042,3584M,46609560,47492370,48418458,925118464.0,0.5,1644271452,450,0.5,94347139,47975242
0.497331,500,48970475,3584M,47334838,48239698,48725959,1229172736.0,0.5,1644271557,450,0.5,94347139,48475681
0.326551,50,240718,3456M,36595,142748,197207,682516480.0,0.5,1644271800,550,1.0,54198477,172307
0.408654,50,248807,3456M,72657,168823,214721,250458112.0,0.5,1644271863,550,1.0,54198477,189071
0.458976,50,217199,3456M,55887,150684,197098,250355712.0,0.5,1644271926,550,1.0,54198477,173404
0.443502,50,215501,3456M,39075,137993,194828,249819136.0,0.5,1644271988,550,1.0,54198477,164253
0.425309,50,275130,3456M,105171,189366,259204,249819136.0,0.5,1644272051,550,1.0,54198477,213327
0.418835,100,18116825,3456M,17299410,17705745,18020462,452542464.0,0.5,1644272120,550,1.0,54198477,17828577
0.430321,100,18736920,3456M,17792441,18283434,18612176,405225472.0,0.5,1644272188,550,1.0,54198477,18413023
0.439148,100,17754690,3456M,16634376,17200302,17537826,467656704.0,0.5,1644272257,550,1.0,54198477,17364219
0.446822,100,17982882,3456M,16951150,17596058,17885726,467656704.0,0.5,1644272327,550,1.0,54198477,17728327
0.466176,100,18102695,3456M,16795278,17442413,17895007,484823040.0,0.5,1644272395,550,1.0,54198477,17659869
0.461438,150,30862641,3456M,29483981,30305982,30718612,543440896.0,0.5,1644272465,550,1.0,54198477,30474424
0.468161,150,30985209,3456M,30057930,30569204,30856238,543440896.0,0.5,1644272536,550,1.0,54198477,30679617
0.478855,150,30528916,3456M,29434583,30037991,30416978,538357760.0,0.5,1644272608,550,1.0,54198477,30223867
0.486626,150,31191637,3456M,30173275,30679220,30971558,540463104.0,0.5,1644272678,550,1.0,54198477,30797928
0.498212,150,31098174,3456M,29784965,30364235,30937359,540463104.0,0.5,1644272750,550,1.0,54198477,30530522
0.498402,200,37081897,3456M,35862345,36504540,36923999,667365376.0,0.5,1644272822,550,1.0,54198477,36665475
0.497964,200,36892605,3456M,35558361,36351865,36753141,667365376.0,0.5,1644272902,550,1.0,54198477,36530716
0.497915,200,36959715,3456M,35714824,36305479,36775066,584355840.0,0.5,1644272982,550,1.0,54198477,36514701
0.498021,200,37363229,3456M,36100789,36591197,37161951,659202048.0,0.5,1644273062,550,1.0,54198477,36811408
0.498072,200,37326540,3456M,36019352,36711659,37155015,659202048.0,0.5,1644273141,550,1.0,54198477,36879736
0.49826,250,41466765,3456M,40171014,40870157,41374557,725819392.0,0.5,1644273223,550,1.0,54198477,41124286
0.498104,250,41668683,3456M,40369203,41080218,41532973,725819392.0,0.5,1644273312,550,1.0,54198477,41282430
0.497998,250,41976566,3456M,40338917,41182195,41732305,691974144.0,0.5,1644273399,550,1.0,54198477,41408307
0.498518,250,41794418,3456M,39979713,40851937,41592407,730263552.0,0.5,1644273486,550,1.0,54198477,41122167
0.497889,250,41682670,3456M,40375609,41049135,41551922,730263552.0,0.5,1644273576,550,1.0,54198477,41296921
0.498044,300,44055561,3456M,42907079,43612237,43964617,820895744.0,0.5,1644273664,550,1.0,54198477,43797789
0.497968,300,44605090,3456M,43023385,43710818,44383951,820895744.0,0.5,1644273761,550,1.0,54198477,43886130
0.497964,300,44629820,3456M,42852002,43779165,44375833,777531392.0,0.5,1644273859,550,1.0,54198477,44004019
0.49821,300,44452646,3456M,42542258,43616545,44285226,841814016.0,0.5,1644273956,550,1.0,54198477,43910478
0.498497,300,44756597,3456M,42705684,43650419,44542147,789622784.0,0.5,1644274053,550,1.0,54198477,44057479
0.497635,350,46609782,3456M,45412722,46042030,46466671,889552896.0,0.5,1644274152,550,1.0,54198477,46265396
0.498117,350,47013691,3456M,45390012,46157159,46815181,889552896.0,0.5,1644274253,550,1.0,54198477,46388547
0.498025,350,46922915,3456M,45578798,46239345,46722750,1076617216.0,0.5,1644274352,550,1.0,54198477,46456541
0.497501,400,47693462,3456M,46226045,46843894,47356102,915816448.0,0.5,1644274453,550,1.0,54198477,47008695
0.497981,400,47768438,3456M,46334099,47109341,47658184,1132896256.0,0.5,1644274556,550,1.0,54198477,47427374
0.497507,400,47988000,3456M,46096367,47240225,47819193,851447808.0,0.5,1644274657,550,1.0,54198477,47558302
0.497479,400,47994273,3456M,46349564,46977115,47742129,1021300736.0,0.5,1644274758,550,1.0,54198477,47258951
0.496829,450,48932966,3456M,47031649,48188531,48782328,1009971200.0,0.5,1644274861,550,1.0,54198477,48498724
0.497456,450,48648387,3456M,46909987,48079026,48484745,977793024.0,0.5,1644274964,550,1.0,54198477,48308986
0.497377,450,48505382,3456M,46426647,47482047,48322342,1229475840.0,0.5,1644275067,550,1.0,54198477,47829684
0.497446,450,48283002,3456M,46799921,47560990,48105556,999727104.0,0.5,1644275170,550,1.0,54198477,47737660
0.497667,450,48622655,3456M,46884440,47661479,48495920,1133281280.0,0.5,1644275274,550,1.0,54198477,48014351
0.497677,500,49302922,3456M,47268500,48247532,49076967,1133281280.0,0.5,1644275379,550,1.0,54198477,48560670
0.497477,500,49539718,3456M,47871345,48524558,49012168,1255608320.0,0.5,1644275485,550,1.0,54198477,48767223
0.497436,500,49068742,3456M,47496299,48381601,48832851,1032806400.0,0.5,1644275590,550,1.0,54198477,48586470
0.354503,50,264073,3328M,109913,176791,239322,659664896.0,0.5,1644275833,150,2.0,21313662,195733
0.437184,50,265047,3328M,43231,160857,218500,250753024.0,0.5,1644275895,150,2.0,21313662,186596
0.471279,50,229187,3328M,61524,159487,206698,255561728.0,0.5,1644275958,150,2.0,21313662,182317
0.458385,50,257155,3328M,50765,157886,219739,283619328.0,0.5,1644276021,150,2.0,21313662,182801
0.438922,100,18237511,3328M,17334029,17786928,18125877,447938560.0,0.5,1644276089,150,2.0,21313662,17916719
0.42756,100,18349234,3328M,17423200,17905642,18214628,461516800.0,0.5,1644276158,150,2.0,21313662,18025980
0.439317,100,18012425,3328M,17146878,17697365,17929676,461516800.0,0.5,1644276227,150,2.0,21313662,17807413
0.448675,100,17370298,3328M,16261226,16929971,17215702,451403776.0,0.5,1644276295,150,2.0,21313662,17050754
0.458529,100,17375074,3328M,16641491,17042686,17301405,463339520.0,0.5,1644276364,150,2.0,21313662,17150912
0.459742,150,30982687,3328M,29816322,30508931,30841452,523759616.0,0.5,1644276434,150,2.0,21313662,30632103
0.469199,150,30903196,3328M,29956364,30497132,30779954,561905664.0,0.5,1644276505,150,2.0,21313662,30617578
0.479462,150,30992304,3328M,29983725,30555433,30883252,561905664.0,0.5,1644276576,150,2.0,21313662,30703661
0.488519,150,31089765,3328M,29699990,30328777,30872815,531435520.0,0.5,1644276647,150,2.0,21313662,30499135
0.497756,150,31169576,3328M,30167623,30654666,31021138,539471872.0,0.5,1644276718,150,2.0,21313662,30801702
0.497668,200,37167465,3328M,35554684,36437256,36993804,615575552.0,0.5,1644276791,150,2.0,21313662,36681900
0.497806,200,36915552,3328M,35684848,36293563,36779142,657399808.0,0.5,1644276871,150,2.0,21313662,36466292
0.497831,200,36928190,3328M,35844064,36408216,36803653,657399808.0,0.5,1644276951,150,2.0,21313662,36575080
0.498033,200,37083423,3328M,35812060,36587162,36971222,673366016.0,0.5,1644277031,150,2.0,21313662,36748229
0.498033,200,36967477,3328M,35963622,36487210,36838131,630833152.0,0.5,1644277110,150,2.0,21313662,36661950
0.498222,250,41585926,3328M,40011770,40863658,41448978,614944768.0,0.5,1644277192,150,2.0,21313662,41090334
0.498123,250,42046580,3328M,40375191,41099443,41680955,710168576.0,0.5,1644277281,150,2.0,21313662,41319021
0.498192,250,41948637,3328M,40211819,40974031,41679645,707039232.0,0.5,1644277367,150,2.0,21313662,41274092
0.497925,300,44163001,3328M,42809915,43521345,44026534,707039232.0,0.5,1644277456,150,2.0,21313662,43760807
0.498055,300,44311999,3328M,42811608,43609060,44184093,702390272.0,0.5,1644277553,150,2.0,21313662,43849534
0.498192,300,44048445,3328M,42674333,43518797,43977938,922238976.0,0.5,1644277651,150,2.0,21313662,43758842
0.497885,350,46659961,3328M,45061690,45981309,46498065,850464768.0,0.5,1644277750,150,2.0,21313662,46204053
0.497747,400,47703886,3328M,46316466,47096130,47546641,823652352.0,0.5,1644277852,150,2.0,21313662,47319398
0.497374,400,47732918,3328M,46171478,47104832,47641649,1100742656.0,0.5,1644277953,150,2.0,21313662,47348696
0.497513,400,48016631,3328M,46373497,47149397,47794324,1066872832.0,0.5,1644278055,150,2.0,21313662,47399125
0.497268,450,48483384,3328M,46832952,47693388,48393651,1135427584.0,0.5,1644278158,150,2.0,21313662,48003601
0.497255,450,48723646,3328M,47033431,47875541,48578080,1093603328.0,0.5,1644278260,150,2.0,21313662,48059250
0.497631,450,48574875,3328M,46743382,47648887,48410944,1105494016.0,0.5,1644278363,150,2.0,21313662,48032380
0.497651,450,48473870,3328M,46931806,47760882,48375750,1108152320.0,0.5,1644278466,150,2.0,21313662,48021358
0.497296,450,48418715,3328M,47071243,47672266,48191276,955691008.0,0.5,1644278570,150,2.0,21313662,47933919
0.498231,500,49180095,3328M,47443916,48311082,49010511,1100582912.0,0.5,1644278674,150,2.0,21313662,48605087
0.313607,50,228135,3200M,47721,147937,193285,666361856.0,0.5,1644278918,550,5.0,32462548,171689
0.445809,50,270829,3200M,86702,177630,240085,249008128.0,0.5,1644278981,550,5.0,32462548,195366
0.477308,50,262779,3200M,102874,171079,224485,249008128.0,0.5,1644279044,550,5.0,32462548,190686
0.460035,50,266981,3200M,70605,173844,247453,257347584.0,0.5,1644279106,550,5.0,32462548,198662
0.434018,100,18670643,3200M,17533073,18121115,18468079,464912384.0,0.5,1644279175,550,5.0,32462548,18236436
0.432529,100,18731550,3200M,17715720,18280586,18614502,463745024.0,0.5,1644279243,550,5.0,32462548,18411562
0.443165,100,18658353,3200M,17621496,18258993,18535557,463745024.0,0.5,1644279312,550,5.0,32462548,18402704
0.453217,100,16671953,3200M,15724026,16232029,16544954,429731840.0,0.5,1644279381,550,5.0,32462548,16367745
0.456534,100,16678397,3200M,15666050,16171574,16542636,514633728.0,0.5,1644279449,550,5.0,32462548,16324075
0.464537,150,30265703,3200M,29173705,29836234,30165911,551944192.0,0.5,1644279519,550,5.0,32462548,29987908
0.468875,150,30534221,3200M,29466011,30053087,30398856,551944192.0,0.5,1644279590,550,5.0,32462548,30203909
0.473827,150,31174823,3200M,29791848,30510596,30997634,563679232.0,0.5,1644279661,550,5.0,32462548,30743569
0.488594,150,30844235,3200M,29568289,30246204,30640709,563679232.0,0.5,1644279732,550,5.0,32462548,30407228
0.498143,150,30779311,3200M,29585528,30267385,30639351,539955200.0,0.5,1644279803,550,5.0,32462548,30404209
0.498058,200,37056428,3200M,35699750,36522621,36900619,633585664.0,0.5,1644279875,550,5.0,32462548,36672591
0.498126,200,36609627,3200M,35472302,35996025,36466827,757207040.0,0.5,1644279955,550,5.0,32462548,36226511
0.498212,200,36698572,3200M,35647474,36230149,36607858,757207040.0,0.5,1644280035,550,5.0,32462548,36423388
0.498159,200,36956080,3200M,35883960,36393117,36850292,672600064.0,0.5,1644280114,550,5.0,32462548,36640448
0.498101,250,41815875,3200M,40238849,41103705,41589439,693555200.0,0.5,1644280195,550,5.0,32462548,41301743
0.4978,250,41664397,3200M,40242677,41008749,41531339,693555200.0,0.5,1644280283,550,5.0,32462548,41262593
0.49782,250,42359420,3200M,40308138,41267667,41914855,681185280.0,0.5,1644280372,550,5.0,32462548,41554952
0.497731,250,41769791,3200M,40363166,41148303,41593740,807092224.0,0.5,1644280460,550,5.0,32462548,41381684
0.497735,300,44295075,3200M,42742324,43645620,44164954,765988864.0,0.5,1644280549,550,5.0,32462548,43891412
0.498189,300,44430233,3200M,42886967,43803889,44256522,866832384.0,0.5,1644280647,550,5.0,32462548,44002562
0.497647,300,44628983,3200M,43444238,44062843,44518968,833957888.0,0.5,1644280745,550,5.0,32462548,44279821
0.498335,300,44734380,3200M,43073394,43930748,44536915,809713664.0,0.5,1644280842,550,5.0,32462548,44205535
0.497738,300,44445301,3200M,42484587,43572864,44139547,646066176.0,0.5,1644280940,550,5.0,32462548,43847822
0.497764,350,46988581,3200M,45416879,46300011,46768475,922161152.0,0.5,1644281039,550,5.0,32462548,46587906
0.497993,350,46993822,3200M,45496732,46072120,46689897,922161152.0,0.5,1644281138,550,5.0,32462548,46259011
0.49746,350,46724793,3200M,45289586,46178493,46632432,822595584.0,0.5,1644281238,550,5.0,32462548,46380355
0.498017,400,47999687,3200M,46425829,47273077,47874827,1088307200.0,0.5,1644281339,550,5.0,32462548,47519460
0.497983,400,47880661,3200M,46337708,47132786,47748416,989581312.0,0.5,1644281441,550,5.0,32462548,47363610
0.497556,400,47688008,3200M,46343570,47113456,47591593,1053499392.0,0.5,1644281542,550,5.0,32462548,47364555
0.497454,400,47994748,3200M,46515400,47340666,47894394,1056120832.0,0.5,1644281644,550,5.0,32462548,47619234
0.496681,450,48691305,3200M,46847385,47838270,48417658,905588736.0,0.5,1644281747,550,5.0,32462548,48029845
0.497503,500,49040482,3200M,47064967,48307576,48938363,1127575552.0,0.5,1644281852,550,5.0,32462548,48547459
0.497171,500,49497955,3200M,47014452,48309650,49104720,1008861184.0,0.5,1644281957,550,5.0,32462548,48685105
0.497335,500,49267000,3200M,47061429,48382841,49148167,1273331712.0,0.5,1644282062,550,5.0,32462548,48788668
0.316658,50,263253,3072M,60108,164278,234511,661561344.0,0.5,1644282307,50,3.5,5960791,189320
0.448445,50,202713,3072M,41863,132468,182599,248971264.0,0.5,1644282370,50,3.5,5960791,157724
0.458509,50,295041,3072M,108139,192225,272442,251125760.0,0.5,1644282432,50,3.5,5960791,223214
0.458509,50,262208,3072M,52822,178966,236501,251125760.0,0.5,1644282495,50,3.5,5960791,197095
0.436347,50,210052,3072M,43180,142493,194703,254824448.0,0.5,1644282558,50,3.5,5960791,167378
0.420824,100,18140883,3072M,17124490,17656463,17969534,465068032.0,0.5,1644282627,50,3.5,5960791,17774667
0.430349,100,18596326,3072M,17437551,18113286,18472054,465068032.0,0.5,1644282695,50,3.5,5960791,18256031
0.43745,100,17839721,3072M,16648058,17223581,17729401,444919808.0,0.5,1644282764,50,3.5,5960791,17413398
0.448118,100,18233810,3072M,17140149,17787189,18150656,453038080.0,0.5,1644282833,50,3.5,5960791,17944492
0.462495,100,17612372,3072M,16480149,17142984,17515305,454373376.0,0.5,1644282902,50,3.5,5960791,17289981
0.4593,150,31024888,3072M,30105429,30614538,30923887,550084608.0,0.5,1644282972,50,3.5,5960791,30742477
0.469759,150,31078120,3072M,30084125,30623200,30973995,550084608.0,0.5,1644283043,50,3.5,5960791,30779102
0.477883,150,31241739,3072M,30390896,30825007,31066105,529420288.0,0.5,1644283115,50,3.5,5960791,30928526
0.488022,150,30842236,3072M,29737305,30363514,30708163,529420288.0,0.5,1644283186,50,3.5,5960791,30505689
0.498148,150,30707065,3072M,29573346,30222298,30633908,548577280.0,0.5,1644283258,50,3.5,5960791,30415655
0.497814,200,37172389,3072M,35913760,36492327,36945454,599539712.0,0.5,1644283330,50,3.5,5960791,36669565
0.498183,200,37176113,3072M,35530082,36449783,37077049,674988032.0,0.5,1644283411,50,3.5,5960791,36765471
0.497872,200,37280591,3072M,35804077,36797476,37167945,674988032.0,0.5,1644283492,50,3.5,5960791,36949833
0.49778,200,37428759,3072M,36027926,36798746,37191429,676532224.0,0.5,1644283572,50,3.5,5960791,36968991
0.4981,200,36956515,3072M,35951272,36452559,36832292,618831872.0,0.5,1644283652,50,3.5,5960791,36603851
0.498189,250,41766866,3072M,40298673,40933949,41562739,784814080.0,0.5,1644283734,50,3.5,5960791,41161794
0.497904,250,41800218,3072M,40190741,41205440,41674550,784814080.0,0.5,1644283823,50,3.5,5960791,41395477
0.49793,250,41937812,3072M,40462112,41077152,41687330,760676352.0,0.5,1644283911,50,3.5,5960791,41333649
0.497896,250,41674911,3072M,40456995,41213205,41577707,728174592.0,0.5,1644283999,50,3.5,5960791,41370743
0.498023,250,41825160,3072M,40365957,41031169,41504977,755212288.0,0.5,1644284088,50,3.5,5960791,41242909
0.498023,300,44467549,3072M,42939814,43732395,44324792,708943872.0,0.5,1644284177,50,3.5,5960791,43970232
0.497816,300,44229299,3072M,43059046,43660673,44052748,883765248.0,0.5,1644284275,50,3.5,5960791,43823034
0.497839,300,44807860,3072M,42265485,43918819,44641946,804888576.0,0.5,1644284372,50,3.5,5960791,44161297
0.497535,300,44038568,3072M,42718301,43571490,43941598,791089152.0,0.5,1644284470,50,3.5,5960791,43730608
0.497776,300,44482592,3072M,42853920,43799065,44300921,789065728.0,0.5,1644284567,50,3.5,5960791,43997164
0.497776,350,46866746,3072M,45332738,46231673,46663843,901038080.0,0.5,1644284667,50,3.5,5960791,46442142
0.498068,350,46963339,3072M,45413770,46109622,46707476,901038080.0,0.5,1644284766,50,3.5,5960791,46359311
0.497826,400,47945867,3072M,46400637,47092416,47796807,1101127680.0,0.5,1644284868,50,3.5,5960791,47363844
0.497889,400,48429625,3072M,46195378,47233087,48254257,1038684160.0,0.5,1644284970,50,3.5,5960791,47713120
0.497977,400,47860815,3072M,46211723,47154264,47682664,977780736.0,0.5,1644285072,50,3.5,5960791,47388337
0.498009,450,48539548,3072M,46833201,47411166,48163444,1159380992.0,0.5,1644285175,50,3.5,5960791,47672376
0.496777,450,48237345,3072M,46675798,47628042,48082708,933232640.0,0.5,1644285278,50,3.5,5960791,47909920
0.497167,450,48951285,3072M,46583024,47918300,48728088,1210474496.0,0.5,1644285382,50,3.5,5960791,48332814
0.497326,450,48506673,3072M,46735346,47604505,48320560,1081180160.0,0.5,1644285485,50,3.5,5960791,47889278
0.496496,450,48486128,3072M,46823434,47740485,48311646,908107776.0,0.5,1644285589,50,3.5,5960791,48002859
0.497034,500,49223091,3072M,47389407,48206368,48825976,1251954688.0,0.5,1644285695,50,3.5,5960791,48583539
0.497547,500,49238932,3072M,47466579,48202325,48831714,1008390144.0,0.5,1644285799,50,3.5,5960791,48412357
0.497496,500,48955957,3072M,47259240,48159428,48763339,1234526208.0,0.5,1644285904,50,3.5,5960791,48435545
0.313857,50,201932,2944M,30247,132574,186009,690462720.0,0.5,1644286146,400,1.0,52941430,158328
0.394419,50,206745,2944M,38176,124238,178980,245145600.0,0.5,1644286209,400,1.0,52941430,150624
0.460781,50,267303,2944M,82230,170478,237026,245293056.0,0.5,1644286271,400,1.0,52941430,190301
0.460175,50,226156,2944M,27881,148216,198884,251166720.0,0.5,1644286334,400,1.0,52941430,173064
0.441768,100,18535229,2944M,17454337,18068237,18410303,458141696.0,0.5,1644286403,400,1.0,52941430,18213515
0.431822,100,18162710,2944M,17114531,17792087,18066429,453382144.0,0.5,1644286471,400,1.0,52941430,17925487
0.437857,100,18101251,2944M,17133223,17749839,18016193,468938752.0,0.5,1644286540,400,1.0,52941430,17873293
0.447491,100,17358787,2944M,16368951,16884588,17204349,468938752.0,0.5,1644286608,400,1.0,52941430,17030938
0.466513,100,17740866,2944M,16726379,17213282,17550970,479178752.0,0.5,1644286677,400,1.0,52941430,17353745
0.459658,150,30608140,2944M,29611761,30085882,30462727,623828992.0,0.5,1644286747,400,1.0,52941430,30274349
0.469768,150,30639369,2944M,29457720,30134699,30529257,623828992.0,0.5,1644286818,400,1.0,52941430,30314993
0.477093,150,30838193,2944M,29791013,30321691,30677989,571863040.0,0.5,1644286888,400,1.0,52941430,30475635
0.48821,150,30977591,2944M,30104859,30591915,30879009,571863040.0,0.5,1644286959,400,1.0,52941430,30722196
0.490429,150,30940978,2944M,29880404,30482246,30792048,558768128.0,0.5,1644287030,400,1.0,52941430,30599482
