scenarioK_csi/samples_base.csv.sample_key,scenarioK_csi/antenna_00_features.csv.subcarrier_8_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_11_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_7_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_21_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_10_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_5_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_1_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_9_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_2_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_4_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_6_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_16_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_3_imaginary,target_x,scenarioK_csi/antenna_00_features.csv.subcarrier_19_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_20_imaginary
user_0_sample_0,0.0,0.00390625,0.0,0.02734375,-0.02734375,-0.01171875,0.03125,-0.00390625,0.03125,0.01171875,-0.00390625,0.01171875,0.0234375,-812,-0.01171875,0.01171875
user_0_sample_100,-0.01171875,0.0,-0.015625,0.015625,-0.02734375,0.0,0.03125,-0.02734375,0.01171875,0.01171875,-0.01171875,-0.00390625,0.01171875,-812,-0.01171875,0.00390625
user_0_sample_101,-0.02734375,-0.015625,-0.01171875,0.01171875,-0.03125,-0.015625,0.04296875,-0.04296875,0.0234375,-0.00390625,-0.03125,0.0,0.01171875,-812,-0.01171875,-0.00390625
user_0_sample_102,-0.00390625,-0.00390625,-0.01171875,0.0234375,-0.0234375,-0.01171875,0.03125,-0.015625,0.02734375,0.00390625,-0.00390625,-0.01171875,0.00390625,-812,-0.01171875,0.0
user_0_sample_103,-0.015625,-0.03125,-0.00390625,0.015625,-0.02734375,-0.015625,0.03125,-0.0234375,0.03125,0.0,-0.015625,-0.0234375,0.0,-812,0.0,0.00390625
user_0_sample_104,-0.0234375,-0.01171875,-0.0234375,0.00390625,-0.01171875,-0.0234375,0.0234375,-0.0234375,0.015625,-0.00390625,-0.015625,-0.0234375,0.02734375,-812,-0.00390625,0.00390625
user_0_sample_105,-0.015625,-0.015625,-0.01171875,0.0,-0.015625,0.0,0.02734375,-0.03125,0.0234375,0.01171875,-0.00390625,-0.01171875,0.00390625,-812,0.00390625,0.0
user_0_sample_106,-0.00390625,-0.015625,-0.00390625,0.00390625,-0.0234375,-0.00390625,0.03125,-0.02734375,0.01171875,0.00390625,-0.015625,-0.01171875,0.01171875,-812,0.01171875,0.0
user_0_sample_107,-0.02734375,-0.015625,-0.015625,0.0,-0.02734375,0.0,0.03125,-0.01171875,0.01171875,0.0,-0.00390625,-0.015625,0.01171875,-812,0.0,0.0
user_0_sample_108,-0.0234375,-0.00390625,-0.02734375,0.00390625,-0.0390625,-0.00390625,0.02734375,-0.01171875,0.015625,0.01171875,-0.015625,-0.015625,0.02734375,-812,-0.015625,0.0
user_0_sample_109,-0.0234375,-0.01171875,-0.02734375,0.015625,-0.02734375,-0.00390625,0.0390625,-0.0234375,0.02734375,0.015625,-0.01171875,-0.00390625,0.01171875,-812,0.00390625,-0.00390625
user_0_sample_10,0.00390625,0.00390625,0.01171875,0.02734375,0.0,0.01171875,0.03125,-0.00390625,0.02734375,0.02734375,0.01171875,0.015625,0.02734375,-812,0.015625,0.03125
user_0_sample_110,-0.015625,-0.02734375,-0.015625,0.01171875,-0.03125,-0.00390625,0.03125,-0.015625,0.01171875,0.0,0.0,-0.00390625,0.015625,-812,0.0,0.0
user_0_sample_111,-0.015625,-0.00390625,-0.0234375,0.00390625,-0.02734375,-0.015625,0.03125,-0.015625,0.015625,0.01171875,-0.01171875,-0.015625,0.0234375,-812,-0.015625,-0.00390625
user_0_sample_112,-0.015625,-0.0234375,-0.0234375,0.0,-0.02734375,-0.01171875,0.015625,-0.0234375,0.0234375,0.015625,-0.0234375,-0.00390625,0.00390625,-812,-0.01171875,-0.00390625
user_0_sample_113,-0.01171875,-0.015625,-0.0234375,0.00390625,-0.03125,0.0,0.02734375,-0.0234375,0.00390625,0.01171875,0.0,-0.01171875,0.01171875,-812,-0.00390625,0.0
user_0_sample_114,-0.03125,-0.01171875,-0.015625,0.00390625,-0.0234375,-0.015625,0.03125,-0.00390625,0.015625,-0.00390625,-0.015625,-0.015625,0.01171875,-812,-0.01171875,0.00390625
user_0_sample_115,-0.0234375,0.0,-0.00390625,0.0,-0.0234375,-0.015625,0.03125,-0.0234375,0.015625,0.00390625,-0.015625,0.0,0.00390625,-812,-0.01171875,-0.01171875
user_0_sample_116,-0.01171875,-0.02734375,-0.0234375,0.01171875,-0.02734375,-0.01171875,0.015625,-0.02734375,0.01171875,0.00390625,-0.0234375,-0.01171875,0.00390625,-812,-0.00390625,0.01171875
user_0_sample_117,-0.01171875,-0.0234375,-0.0234375,0.00390625,-0.0234375,-0.0234375,0.0234375,-0.00390625,0.0234375,0.0234375,-0.0234375,0.0,0.00390625,-812,-0.00390625,-0.01171875
user_0_sample_118,-0.01171875,-0.02734375,-0.01171875,0.015625,-0.02734375,-0.01171875,0.04296875,-0.02734375,0.01171875,0.01171875,0.0,-0.00390625,0.00390625,-812,-0.01171875,-0.00390625
user_0_sample_119,-0.015625,-0.0234375,-0.01171875,0.01171875,-0.02734375,-0.02734375,0.04296875,-0.03125,0.015625,0.00390625,-0.0234375,-0.015625,0.00390625,-812,0.01171875,0.00390625
user_0_sample_11,-0.03125,-0.03125,-0.015625,0.01171875,-0.0390625,-0.0234375,-0.01171875,-0.04296875,0.01171875,-0.0234375,-0.0234375,0.0,0.00390625,-812,0.0,0.0
user_0_sample_120,-0.00390625,-0.02734375,-0.0234375,0.0,-0.03125,-0.01171875,0.0390625,-0.015625,0.00390625,-0.00390625,-0.015625,-0.015625,0.00390625,-812,-0.01171875,0.00390625
user_0_sample_121,-0.01171875,-0.01171875,-0.03125,0.0234375,-0.02734375,-0.02734375,0.0390625,-0.0234375,0.01171875,0.0,-0.01171875,-0.015625,0.015625,-812,0.0,0.015625
user_0_sample_122,-0.0234375,-0.0234375,-0.00390625,0.015625,-0.03125,-0.01171875,0.03125,-0.0234375,0.0234375,0.00390625,-0.0234375,-0.02734375,0.015625,-812,-0.00390625,0.01171875
user_0_sample_123,-0.0234375,-0.0234375,0.0,0.01171875,-0.0234375,-0.01171875,0.03125,-0.015625,0.02734375,0.015625,-0.00390625,-0.015625,0.01171875,-812,0.0,0.01171875
user_0_sample_124,-0.00390625,-0.0234375,-0.01171875,0.0234375,-0.03125,-0.00390625,0.03125,-0.01171875,0.01171875,0.00390625,-0.015625,-0.0234375,0.01171875,-812,0.015625,0.015625
user_0_sample_125,-0.01171875,-0.0234375,-0.0234375,0.00390625,-0.02734375,-0.015625,0.0234375,-0.0234375,0.0234375,-0.01171875,-0.0234375,-0.015625,0.01171875,-812,0.00390625,-0.00390625
user_0_sample_126,0.0,-0.00390625,-0.015625,0.01171875,-0.0234375,-0.015625,0.03125,-0.0234375,0.00390625,-0.00390625,-0.0234375,-0.015625,0.00390625,-812,-0.015625,-0.01171875
user_0_sample_127,-0.02734375,-0.015625,-0.015625,-0.00390625,-0.0234375,-0.00390625,0.0234375,-0.0234375,0.01171875,-0.00390625,-0.02734375,-0.00390625,0.0234375,-812,0.0,0.00390625
user_0_sample_128,-0.015625,-0.0234375,-0.00390625,0.01171875,-0.0234375,-0.00390625,0.0234375,-0.01171875,0.0,0.00390625,-0.00390625,-0.00390625,0.01171875,-812,-0.01171875,0.00390625
user_0_sample_129,-0.03125,-0.015625,-0.0234375,-0.00390625,-0.0234375,0.0,0.02734375,-0.0234375,0.0234375,0.0,-0.01171875,-0.0234375,-0.01171875,-812,0.00390625,0.015625
user_0_sample_12,0.0,0.0,-0.00390625,0.04296875,0.0,0.0,0.03125,-0.00390625,0.02734375,0.015625,0.01171875,0.00390625,0.015625,-812,0.04296875,0.0390625
user_0_sample_130,-0.01171875,-0.015625,-0.015625,0.00390625,-0.02734375,-0.01171875,0.0390625,-0.0234375,0.01171875,-0.00390625,-0.0234375,-0.015625,0.00390625,-812,0.01171875,-0.015625
user_0_sample_131,-0.00390625,-0.015625,-0.00390625,0.015625,-0.0390625,-0.0234375,0.04296875,-0.0234375,0.00390625,0.00390625,-0.015625,-0.0234375,0.02734375,-812,-0.00390625,0.00390625
user_0_sample_132,-0.015625,-0.01171875,-0.015625,0.00390625,-0.0390625,-0.01171875,0.03125,-0.01171875,0.01171875,0.01171875,-0.0234375,-0.02734375,0.01171875,-812,-0.0234375,0.00390625
user_0_sample_133,-0.015625,-0.015625,-0.00390625,0.0,-0.03125,0.0,0.02734375,-0.02734375,0.00390625,-0.015625,-0.015625,-0.01171875,0.00390625,-812,-0.0234375,0.0
user_0_sample_134,-0.015625,-0.02734375,-0.00390625,0.0,-0.015625,-0.01171875,0.02734375,-0.02734375,0.0234375,0.0,-0.0234375,-0.02734375,0.015625,-812,-0.01171875,0.0
user_0_sample_135,-0.015625,-0.0234375,0.00390625,-0.01171875,-0.015625,-0.00390625,0.0234375,-0.0390625,0.01171875,0.0,-0.01171875,-0.01171875,0.00390625,-812,0.01171875,0.02734375
user_0_sample_136,-0.0234375,-0.01171875,-0.015625,0.01171875,-0.015625,-0.01171875,0.0390625,-0.0390625,0.03125,0.0,-0.00390625,-0.03125,0.015625,-812,-0.00390625,-0.00390625
user_0_sample_137,-0.015625,-0.0390625,-0.00390625,0.01171875,-0.03125,-0.015625,0.03125,-0.02734375,0.015625,0.00390625,-0.01171875,-0.0234375,0.01171875,-812,-0.01171875,-0.01171875
user_0_sample_138,-0.02734375,-0.02734375,-0.00390625,0.00390625,-0.0390625,-0.01171875,0.0390625,-0.01171875,0.01171875,0.00390625,-0.00390625,-0.015625,0.00390625,-812,-0.00390625,0.00390625
user_0_sample_139,-0.00390625,-0.02734375,-0.01171875,0.00390625,-0.03125,-0.01171875,0.02734375,-0.015625,0.0234375,0.01171875,-0.02734375,-0.015625,0.0,-812,-0.00390625,0.00390625
user_0_sample_13,0.01171875,0.01171875,-0.00390625,0.06640625,0.015625,0.0,0.02734375,-0.015625,0.02734375,0.015625,-0.00390625,0.03125,0.00390625,-812,0.05078125,0.0390625
user_0_sample_140,-0.02734375,-0.0234375,-0.015625,-0.00390625,-0.03125,-0.015625,0.02734375,-0.015625,0.015625,-0.00390625,-0.01171875,0.0,0.015625,-812,-0.01171875,0.0
user_0_sample_141,-0.015625,-0.0234375,-0.00390625,0.02734375,-0.015625,-0.0234375,0.0234375,-0.02734375,0.015625,0.00390625,-0.00390625,-0.01171875,0.0,-812,-0.00390625,0.00390625
user_0_sample_142,-0.0234375,-0.01171875,-0.015625,0.01171875,-0.02734375,-0.01171875,-0.00390625,-0.02734375,0.0234375,0.00390625,-0.02734375,-0.01171875,0.00390625,-812,0.00390625,0.00390625
user_0_sample_143,-0.0234375,-0.0234375,-0.01171875,0.0234375,-0.03125,-0.02734375,0.02734375,-0.03125,0.015625,-0.01171875,-0.0234375,-0.01171875,0.0,-812,0.00390625,0.00390625
user_0_sample_144,-0.00390625,-0.0234375,0.0,0.01171875,-0.01171875,-0.01171875,0.02734375,-0.02734375,0.0234375,-0.00390625,-0.0234375,-0.015625,0.015625,-812,-0.015625,-0.00390625
user_0_sample_145,-0.015625,-0.01171875,-0.0234375,0.01171875,-0.0234375,-0.015625,0.02734375,-0.015625,0.01171875,0.0,-0.015625,-0.0234375,0.0,-812,-0.015625,0.01171875
user_0_sample_146,-0.0234375,-0.0234375,-0.00390625,0.015625,-0.02734375,-0.0234375,0.0390625,-0.02734375,0.0234375,-0.015625,-0.015625,-0.015625,0.00390625,-812,0.00390625,0.00390625
user_0_sample_147,-0.03125,-0.015625,-0.02734375,0.0234375,-0.015625,-0.01171875,0.01171875,-0.03125,0.0234375,-0.01171875,-0.015625,-0.015625,0.0,-812,0.0,0.00390625
user_0_sample_148,-0.0234375,-0.0234375,-0.0234375,0.01171875,-0.02734375,-0.01171875,0.03125,-0.02734375,0.0234375,0.0,-0.015625,-0.00390625,0.01171875,-812,0.0,0.01171875
user_0_sample_149,-0.02734375,-0.015625,-0.00390625,0.01171875,-0.01171875,-0.015625,0.015625,-0.02734375,0.015625,0.00390625,-0.00390625,-0.00390625,0.00390625,-812,0.00390625,-0.00390625
user_0_sample_14,-0.015625,-0.01171875,-0.015625,0.0234375,-0.0234375,0.00390625,0.02734375,-0.0234375,0.03125,-0.00390625,-0.015625,-0.00390625,0.01171875,-812,0.00390625,0.01171875
user_0_sample_150,-0.0234375,-0.015625,-0.0234375,0.015625,-0.03125,-0.015625,0.0234375,-0.04296875,0.01171875,0.0234375,0.0,-0.015625,0.0,-812,0.00390625,0.01171875
user_0_sample_151,-0.0234375,-0.02734375,-0.01171875,0.01171875,-0.0234375,-0.015625,0.0390625,-0.0390625,0.01171875,-0.01171875,-0.02734375,0.0,0.01171875,-812,-0.0234375,0.00390625
user_0_sample_152,-0.03125,-0.02734375,-0.00390625,-0.00390625,-0.0234375,-0.00390625,0.015625,-0.02734375,0.0234375,-0.00390625,-0.01171875,-0.03125,0.00390625,-812,0.00390625,-0.00390625
user_0_sample_153,-0.02734375,-0.0234375,-0.0234375,0.01171875,-0.02734375,-0.00390625,0.0234375,-0.03125,0.0234375,-0.00390625,-0.03125,-0.015625,0.01171875,-812,0.01171875,-0.00390625
user_0_sample_154,-0.0234375,-0.015625,-0.03125,0.015625,-0.03125,-0.02734375,0.0234375,-0.015625,-0.00390625,0.015625,-0.02734375,-0.01171875,0.015625,-812,-0.01171875,-0.00390625
user_0_sample_155,-0.0234375,-0.0234375,-0.0234375,0.01171875,-0.02734375,-0.02734375,0.03125,-0.0234375,0.00390625,-0.00390625,-0.02734375,0.0,0.01171875,-812,-0.00390625,-0.01171875
user_0_sample_156,-0.0234375,-0.03125,-0.02734375,0.00390625,-0.02734375,-0.015625,0.015625,-0.0234375,0.01171875,0.01171875,-0.00390625,-0.00390625,0.0,-812,0.0,-0.01171875
user_0_sample_157,-0.01171875,-0.02734375,-0.01171875,-0.00390625,-0.02734375,-0.02734375,0.02734375,-0.02734375,0.02734375,0.0,-0.01171875,-0.01171875,0.0,-812,-0.0234375,0.0234375
user_0_sample_158,-0.01171875,-0.0234375,-0.015625,0.01171875,-0.0390625,0.0,0.0390625,-0.03125,0.01171875,0.00390625,-0.0234375,-0.00390625,0.00390625,-812,-0.01171875,-0.00390625
user_0_sample_159,-0.015625,-0.02734375,-0.02734375,0.01171875,-0.04296875,-0.00390625,0.0390625,-0.015625,0.015625,-0.015625,-0.02734375,-0.00390625,0.015625,-812,-0.015625,0.01171875
user_0_sample_15,-0.01171875,-0.015625,0.00390625,-0.00390625,-0.0234375,-0.01171875,0.02734375,-0.02734375,0.0234375,0.00390625,-0.0234375,-0.00390625,0.0234375,-812,-0.01171875,0.00390625
user_0_sample_160,-0.02734375,-0.015625,-0.02734375,0.0,-0.0234375,-0.02734375,0.02734375,-0.02734375,0.0234375,0.00390625,-0.015625,-0.01171875,0.015625,-812,-0.00390625,0.0
user_0_sample_161,-0.015625,-0.0234375,-0.01171875,0.015625,-0.03125,-0.00390625,0.0390625,-0.0234375,0.01171875,-0.01171875,-0.0234375,-0.03125,0.0234375,-812,0.0,-0.00390625
user_0_sample_162,-0.0234375,-0.0234375,-0.00390625,0.01171875,-0.03125,-0.015625,0.02734375,-0.03125,0.02734375,0.0,-0.0234375,-0.01171875,0.0,-812,0.00390625,-0.00390625
user_0_sample_163,-0.01171875,-0.0234375,-0.015625,0.00390625,-0.02734375,-0.01171875,0.03125,-0.0234375,0.01171875,0.00390625,-0.01171875,-0.01171875,0.0,-812,-0.00390625,-0.01171875
user_0_sample_164,-0.02734375,-0.02734375,-0.0234375,0.01171875,-0.0234375,-0.01171875,0.03125,-0.0234375,0.01171875,0.0,-0.01171875,-0.01171875,0.015625,-812,-0.00390625,0.0234375
user_0_sample_165,-0.02734375,-0.02734375,-0.00390625,0.00390625,-0.015625,-0.015625,0.0234375,-0.02734375,0.015625,0.00390625,-0.015625,-0.01171875,0.0,-812,-0.00390625,0.01171875
user_0_sample_166,-0.015625,-0.02734375,-0.015625,0.0,-0.00390625,-0.01171875,0.0390625,-0.03125,0.015625,0.01171875,-0.015625,-0.03125,0.0,-812,0.00390625,0.015625
user_0_sample_167,-0.02734375,-0.01171875,-0.0234375,0.00390625,-0.0234375,-0.01171875,0.02734375,-0.02734375,0.0234375,-0.00390625,-0.00390625,-0.015625,0.015625,-812,0.00390625,0.0
user_0_sample_168,-0.01171875,-0.02734375,-0.01171875,0.00390625,-0.02734375,-0.015625,0.03125,-0.0234375,0.0,0.015625,-0.01171875,-0.015625,0.015625,-812,-0.01171875,0.0
user_0_sample_169,-0.015625,-0.0234375,-0.0234375,0.015625,-0.02734375,-0.015625,0.03125,-0.01171875,0.01171875,0.0,-0.015625,-0.02734375,0.01171875,-812,-0.00390625,0.0
user_0_sample_16,-0.0234375,-0.03125,-0.01171875,0.0,-0.02734375,-0.015625,0.03125,-0.02734375,0.015625,-0.00390625,-0.02734375,-0.015625,0.00390625,-812,0.00390625,-0.00390625
user_0_sample_170,-0.015625,-0.0234375,-0.01171875,-0.01171875,-0.03125,-0.00390625,0.03125,-0.02734375,0.0234375,0.01171875,-0.00390625,-0.02734375,0.01171875,-812,-0.01171875,-0.01171875
user_0_sample_171,-0.0234375,-0.015625,-0.00390625,0.00390625,-0.03125,0.0,0.0234375,-0.0390625,0.015625,0.00390625,-0.01171875,-0.01171875,0.00390625,-812,-0.00390625,0.00390625
user_0_sample_172,-0.02734375,-0.02734375,-0.015625,0.0,-0.02734375,0.0,0.02734375,-0.02734375,0.00390625,0.0,-0.015625,-0.02734375,0.00390625,-812,-0.0234375,0.0
user_0_sample_173,-0.015625,-0.0234375,-0.0234375,0.0,-0.0234375,-0.015625,0.02734375,-0.0234375,0.00390625,-0.00390625,-0.01171875,0.0,0.01171875,-812,-0.015625,0.00390625
user_0_sample_174,-0.015625,-0.015625,-0.01171875,0.0,-0.03125,-0.01171875,0.0234375,-0.02734375,0.01171875,0.0,-0.0234375,-0.01171875,-0.00390625,-812,-0.00390625,-0.00390625
user_0_sample_175,-0.015625,-0.01171875,-0.015625,0.015625,-0.0234375,-0.01171875,0.03125,-0.0390625,0.015625,-0.00390625,-0.015625,-0.015625,0.0,-812,0.0,0.01171875
user_0_sample_176,-0.01171875,-0.01171875,-0.015625,0.01171875,-0.04296875,-0.015625,0.0234375,-0.03125,0.02734375,0.01171875,0.0,-0.015625,0.0,-812,-0.015625,-0.00390625
user_0_sample_177,-0.015625,-0.01171875,-0.01171875,0.015625,-0.015625,-0.015625,0.0390625,-0.02734375,0.01171875,0.00390625,-0.02734375,-0.015625,0.0234375,-812,0.0,0.0
user_0_sample_178,-0.02734375,-0.03125,-0.015625,0.0,-0.0234375,-0.01171875,0.04296875,-0.02734375,0.015625,0.0,-0.00390625,-0.02734375,0.01171875,-812,-0.00390625,0.00390625
user_0_sample_179,-0.01171875,-0.015625,0.0,0.01171875,-0.02734375,-0.015625,0.04296875,-0.0390625,0.04296875,0.0,-0.015625,0.0,0.0,-812,-0.01171875,-0.00390625
user_0_sample_17,-0.00390625,-0.02734375,-0.03125,0.0,-0.02734375,-0.00390625,0.02734375,-0.03125,0.0234375,-0.01171875,-0.015625,-0.01171875,0.01171875,-812,-0.00390625,0.00390625
user_0_sample_180,-0.01171875,-0.01171875,-0.015625,0.01171875,-0.02734375,0.0,0.03125,-0.02734375,0.015625,-0.015625,-0.00390625,-0.00390625,0.01171875,-812,-0.00390625,0.00390625
user_0_sample_181,-0.02734375,-0.02734375,-0.0234375,0.01171875,-0.03125,0.00390625,0.04296875,-0.0234375,0.01171875,0.00390625,-0.0234375,-0.00390625,0.01171875,-812,-0.00390625,-0.00390625
user_0_sample_182,-0.00390625,-0.015625,0.0,0.015625,-0.0390625,-0.01171875,0.015625,-0.0234375,0.01171875,0.01171875,-0.015625,-0.015625,0.01171875,-812,0.00390625,-0.00390625
user_0_sample_183,-0.0234375,-0.02734375,-0.015625,-0.00390625,-0.02734375,-0.00390625,0.03125,-0.0234375,0.02734375,0.0234375,-0.01171875,-0.0234375,0.015625,-812,0.01171875,0.0
user_0_sample_184,-0.01171875,-0.015625,-0.0234375,0.00390625,-0.0234375,-0.02734375,0.0234375,-0.0234375,0.015625,0.0,-0.02734375,-0.01171875,0.0,-812,0.0,0.0
user_0_sample_185,-0.02734375,-0.0234375,-0.015625,0.0,-0.03125,-0.01171875,0.03125,-0.02734375,0.015625,-0.01171875,0.0,-0.015625,0.0,-812,-0.01171875,0.0
user_0_sample_186,-0.01171875,-0.015625,-0.0234375,0.00390625,-0.015625,-0.015625,0.02734375,-0.015625,0.015625,0.00390625,-0.00390625,-0.00390625,0.01171875,-812,-0.00390625,-0.01171875
user_0_sample_187,-0.015625,-0.02734375,-0.015625,0.015625,-0.04296875,-0.01171875,0.03125,-0.0390625,0.00390625,0.01171875,-0.015625,-0.015625,0.015625,-812,-0.00390625,-0.00390625
user_0_sample_188,-0.015625,-0.02734375,-0.0234375,0.00390625,-0.03125,-0.0234375,0.02734375,-0.0234375,0.0234375,0.00390625,-0.02734375,0.00390625,0.00390625,-812,-0.0234375,0.00390625
user_0_sample_189,-0.0234375,-0.02734375,-0.02734375,0.015625,-0.0234375,-0.015625,0.02734375,-0.0234375,0.015625,-0.00390625,-0.02734375,-0.015625,0.01171875,-812,-0.00390625,0.01171875
user_0_sample_18,-0.0234375,-0.015625,-0.015625,0.015625,-0.03125,-0.015625,0.02734375,-0.02734375,0.01171875,0.00390625,-0.0234375,-0.01171875,0.01171875,-812,0.015625,0.00390625
user_0_sample_190,-0.00390625,-0.0234375,-0.00390625,0.01171875,-0.02734375,-0.00390625,0.03125,-0.03125,0.0234375,0.01171875,-0.02734375,-0.01171875,0.00390625,-812,-0.015625,0.00390625
user_0_sample_191,-0.02734375,-0.015625,-0.01171875,0.02734375,-0.0390625,-0.0234375,0.02734375,-0.015625,0.015625,0.0,-0.01171875,-0.015625,0.00390625,-812,-0.00390625,0.0
user_0_sample_192,-0.015625,-0.01171875,-0.015625,0.01171875,-0.015625,-0.015625,0.0234375,-0.03125,0.01171875,0.0,-0.01171875,-0.00390625,0.00390625,-812,-0.00390625,0.0
user_0_sample_193,-0.015625,-0.02734375,-0.0390625,-0.00390625,-0.0390625,-0.015625,0.0390625,-0.03125,0.015625,0.00390625,-0.0234375,-0.015625,0.01171875,-812,0.0,0.00390625
user_0_sample_194,-0.0234375,-0.015625,-0.00390625,0.01171875,-0.03125,-0.03125,0.015625,-0.0390625,0.015625,-0.01171875,-0.02734375,-0.01171875,-0.00390625,-812,0.0,0.0
user_0_sample_195,-0.0234375,-0.00390625,-0.01171875,0.0,-0.0390625,-0.02734375,0.0390625,-0.03125,0.00390625,-0.015625,-0.02734375,-0.0234375,-0.00390625,-812,-0.02734375,0.01171875
user_0_sample_196,-0.00390625,-0.015625,-0.015625,0.015625,-0.03125,-0.02734375,0.015625,-0.0234375,0.015625,0.0,-0.02734375,-0.01171875,0.01171875,-812,-0.00390625,-0.015625
user_0_sample_197,0.0,-0.0234375,-0.0234375,0.01171875,-0.03125,-0.00390625,0.02734375,-0.0234375,0.01171875,0.01171875,-0.0234375,-0.01171875,0.01171875,-812,-0.01171875,0.01171875
user_0_sample_198,-0.00390625,-0.0234375,-0.01171875,0.0,-0.0390625,-0.015625,0.0234375,-0.02734375,0.0,0.00390625,-0.02734375,-0.01171875,0.01171875,-812,-0.015625,0.00390625
user_0_sample_199,-0.03125,-0.0234375,-0.01171875,0.0,-0.015625,0.0,0.02734375,-0.0234375,0.02734375,0.01171875,-0.01171875,-0.015625,0.00390625,-812,0.01171875,0.01171875
user_0_sample_19,-0.015625,-0.02734375,-0.00390625,0.0234375,-0.0234375,-0.015625,0.0390625,-0.0234375,0.00390625,0.00390625,-0.00390625,-0.00390625,0.015625,-812,-0.01171875,0.0
user_0_sample_1,-0.015625,-0.00390625,0.0234375,0.03125,0.0,0.0,0.03125,-0.015625,0.0390625,0.0,-0.0234375,0.00390625,0.015625,-812,0.0,0.03125
user_0_sample_200,-0.0234375,-0.0234375,-0.00390625,0.01171875,-0.0390625,-0.015625,0.02734375,-0.03125,0.00390625,-0.00390625,-0.015625,-0.01171875,0.0,-812,0.0,0.0
user_0_sample_201,-0.01171875,-0.0234375,-0.01171875,0.01171875,-0.0234375,-0.01171875,0.015625,-0.02734375,0.0,-0.00390625,-0.00390625,-0.01171875,0.01171875,-812,-0.00390625,0.00390625
user_0_sample_202,-0.00390625,-0.015625,-0.015625,0.015625,-0.03125,-0.0234375,0.03125,-0.0234375,0.0234375,0.00390625,-0.02734375,0.0,0.0,-812,-0.00390625,0.00390625
user_0_sample_203,-0.015625,-0.02734375,-0.01171875,-0.00390625,-0.02734375,-0.00390625,0.02734375,-0.02734375,0.015625,0.0,-0.0234375,0.01171875,0.0,-812,-0.00390625,-0.00390625
user_0_sample_204,-0.01171875,-0.0234375,-0.015625,0.0,-0.02734375,-0.015625,0.0234375,-0.0234375,0.01171875,-0.015625,-0.00390625,-0.0234375,0.0,-812,0.0,0.01171875
user_0_sample_205,-0.01171875,-0.015625,-0.01171875,0.00390625,-0.0234375,-0.0234375,0.0234375,-0.02734375,0.00390625,0.01171875,-0.00390625,-0.015625,0.0,-812,-0.00390625,0.0
user_0_sample_206,-0.015625,-0.015625,-0.0234375,0.015625,-0.0234375,-0.0234375,0.02734375,-0.0234375,0.015625,0.00390625,-0.015625,-0.0234375,0.01171875,-812,-0.01171875,0.01171875
user_0_sample_207,-0.0234375,-0.02734375,-0.00390625,0.02734375,-0.0234375,-0.01171875,0.02734375,-0.02734375,0.01171875,-0.00390625,-0.015625,-0.01171875,0.0,-812,-0.00390625,-0.00390625
user_0_sample_208,-0.0234375,-0.0234375,0.0,-0.00390625,-0.0390625,-0.015625,0.0234375,-0.03125,0.03125,-0.015625,-0.03125,-0.00390625,0.0,-812,0.00390625,0.015625
user_0_sample_209,-0.0234375,-0.0234375,-0.00390625,0.0,-0.0234375,-0.01171875,0.02734375,-0.02734375,0.015625,-0.00390625,-0.0234375,-0.015625,0.0,-812,-0.00390625,0.00390625
user_0_sample_20,-0.01171875,-0.015625,-0.01171875,0.0,-0.0234375,-0.00390625,0.0390625,-0.0234375,0.00390625,0.0,-0.01171875,-0.00390625,0.015625,-812,-0.01171875,0.00390625
user_0_sample_210,-0.0234375,-0.015625,-0.03125,0.01171875,-0.03125,-0.01171875,0.0234375,-0.01171875,0.00390625,-0.00390625,-0.01171875,-0.00390625,0.01171875,-812,-0.015625,0.0
user_0_sample_211,-0.02734375,-0.0234375,-0.015625,0.01171875,-0.00390625,-0.00390625,0.03125,-0.0234375,0.01171875,0.00390625,-0.00390625,-0.00390625,0.01171875,-812,0.0,0.00390625
user_0_sample_212,-0.01171875,-0.0234375,-0.00390625,0.01171875,-0.0234375,0.0,0.0390625,-0.02734375,0.015625,0.00390625,-0.01171875,-0.01171875,0.015625,-812,-0.00390625,-0.00390625
user_0_sample_213,-0.02734375,-0.01171875,-0.0234375,0.00390625,-0.04296875,-0.01171875,0.0390625,-0.02734375,0.015625,-0.00390625,-0.0234375,-0.0234375,0.01171875,-812,0.01171875,0.00390625
user_0_sample_214,-0.00390625,-0.01171875,-0.01171875,0.01171875,-0.03125,0.0,0.0390625,-0.0234375,0.015625,0.01171875,-0.00390625,-0.02734375,0.00390625,-812,0.00390625,-0.00390625
