scenario2c/rabbitmq-reduced.csv.time,scenario2c/rabbitmq-reduced.csv.ram_limit,scenario2c/rabbitmq-reduced.csv.cpu_limit,scenario2c/rabbitmq-reduced.csv.n,scenario2c/rabbitmq-features.csv.cpu_usage,scenario2c/rabbitmq-features.csv.n,scenario2c/rabbitmq-features.csv.ram_limit,scenario2c/rabbitmq-features.csv.cpu_limit,lat99
1644285695,3072M,0.5,500,0.497034,500,3072M,0.5,49223091
1644285799,3072M,0.5,500,0.497547,500,3072M,0.5,49238932
1644285904,3072M,0.5,500,0.497496,500,3072M,0.5,48955957
1644286146,2944M,0.5,50,0.313857,50,2944M,0.5,201932
1644286209,2944M,0.5,50,0.394419,50,2944M,0.5,206745
1644286271,2944M,0.5,50,0.460781,50,2944M,0.5,267303
1644286334,2944M,0.5,50,0.460175,50,2944M,0.5,226156
1644286403,2944M,0.5,100,0.441768,100,2944M,0.5,18535229
1644286471,2944M,0.5,100,0.431822,100,2944M,0.5,18162710
1644286540,2944M,0.5,100,0.437857,100,2944M,0.5,18101251
1644286608,2944M,0.5,100,0.447491,100,2944M,0.5,17358787
1644286677,2944M,0.5,100,0.466513,100,2944M,0.5,17740866
1644286747,2944M,0.5,150,0.459658,150,2944M,0.5,30608140
1644286818,2944M,0.5,150,0.469768,150,2944M,0.5,30639369
1644286888,2944M,0.5,150,0.477093,150,2944M,0.5,30838193
1644286959,2944M,0.5,150,0.48821,150,2944M,0.5,30977591
1644287030,2944M,0.5,150,0.490429,150,2944M,0.5,30940978
1644287103,2944M,0.5,200,0.498243,200,2944M,0.5,37079191
1644287183,2944M,0.5,200,0.498231,200,2944M,0.5,37100033
1644287262,2944M,0.5,200,0.498306,200,2944M,0.5,37015412
1644287341,2944M,0.5,200,0.498146,200,2944M,0.5,37653795
1644287420,2944M,0.5,200,0.497989,200,2944M,0.5,37003316
1644287501,2944M,0.5,250,0.497984,250,2944M,0.5,41338314
1644287589,2944M,0.5,250,0.498027,250,2944M,0.5,41525505
1644287676,2944M,0.5,250,0.498,250,2944M,0.5,41864377
1644287763,2944M,0.5,250,0.497879,250,2944M,0.5,42059574
1644287852,2944M,0.5,250,0.49788,250,2944M,0.5,41736646
1644287940,2944M,0.5,300,0.497935,300,2944M,0.5,43918391
1644288037,2944M,0.5,300,0.498044,300,2944M,0.5,44250084
1644288134,2944M,0.5,300,0.498034,300,2944M,0.5,44254407
1644288234,2944M,0.5,350,0.498131,350,2944M,0.5,46660193
1644288333,2944M,0.5,350,0.497895,350,2944M,0.5,46758451
1644288434,2944M,0.5,400,0.497327,400,2944M,0.5,48008391
1644288535,2944M,0.5,400,0.49782,400,2944M,0.5,47745563
1644288636,2944M,0.5,400,0.497693,400,2944M,0.5,47874154
1644288738,2944M,0.5,400,0.497721,400,2944M,0.5,47954738
1644288841,2944M,0.5,450,0.497913,450,2944M,0.5,48284001
1644288944,2944M,0.5,450,0.497876,450,2944M,0.5,48801410
1644289047,2944M,0.5,450,0.497712,450,2944M,0.5,48174704
1644289150,2944M,0.5,450,0.497547,450,2944M,0.5,48714411
1644289253,2944M,0.5,450,0.497281,450,2944M,0.5,48622333
1644289358,2944M,0.5,500,0.497509,500,2944M,0.5,48622159
1644289463,2944M,0.5,500,0.49726,500,2944M,0.5,49361839
1644289568,2944M,0.5,500,0.496925,500,2944M,0.5,48970347
1644289811,2816M,0.5,50,0.356886,50,2816M,0.5,258554
1644289874,2816M,0.5,50,0.43805,50,2816M,0.5,209588
1644289937,2816M,0.5,50,0.462478,50,2816M,0.5,254872
1644289999,2816M,0.5,50,0.462478,50,2816M,0.5,256527
1644290068,2816M,0.5,100,0.427476,100,2816M,0.5,18181174
1644290137,2816M,0.5,100,0.427508,100,2816M,0.5,18190304
1644290205,2816M,0.5,100,0.439275,100,2816M,0.5,18168609
1644290274,2816M,0.5,100,0.445518,100,2816M,0.5,17379841
1644290343,2816M,0.5,100,0.456081,100,2816M,0.5,17715507
1644290412,2816M,0.5,150,0.459139,150,2816M,0.5,30730774
1644290483,2816M,0.5,150,0.467863,150,2816M,0.5,30972457
1644290554,2816M,0.5,150,0.481072,150,2816M,0.5,30758054
1644290625,2816M,0.5,150,0.489266,150,2816M,0.5,30760387
1644290696,2816M,0.5,150,0.49811,150,2816M,0.5,30896570
1644290768,2816M,0.5,200,0.468864,200,2816M,0.5,36988993
1644290848,2816M,0.5,200,0.497968,200,2816M,0.5,37125645
1644290928,2816M,0.5,200,0.497877,200,2816M,0.5,37092665
1644291007,2816M,0.5,200,0.497845,200,2816M,0.5,37058193
1644291087,2816M,0.5,200,0.497859,200,2816M,0.5,36900965
1644291168,2816M,0.5,250,0.498002,250,2816M,0.5,41475908
1644291257,2816M,0.5,250,0.497918,250,2816M,0.5,41898298
1644291344,2816M,0.5,250,0.498023,250,2816M,0.5,41589273
1644291433,2816M,0.5,300,0.498362,300,2816M,0.5,43800941
1644291530,2816M,0.5,300,0.4978,300,2816M,0.5,44213001
1644291628,2816M,0.5,300,0.497971,300,2816M,0.5,43885209
1644291725,2816M,0.5,300,0.498008,300,2816M,0.5,44302352
1644291822,2816M,0.5,300,0.497621,300,2816M,0.5,44223503
1644291921,2816M,0.5,350,0.498113,350,2816M,0.5,46673933
1644292021,2816M,0.5,350,0.498222,350,2816M,0.5,46612459
1644292122,2816M,0.5,400,0.497689,400,2816M,0.5,47872803
1644292223,2816M,0.5,400,0.498143,400,2816M,0.5,48028459
1644292325,2816M,0.5,400,0.497989,400,2816M,0.5,47627102
1644292427,2816M,0.5,450,0.497659,450,2816M,0.5,48825496
1644292531,2816M,0.5,450,0.497335,450,2816M,0.5,48209563
1644292634,2816M,0.5,450,0.497355,450,2816M,0.5,48369561
1644292737,2816M,0.5,450,0.497305,450,2816M,0.5,48583344
1644292841,2816M,0.5,500,0.497422,500,2816M,0.5,49367793
1644293010,2688M,0.5,50,0.19333,50,2688M,0.5,251502
1644293073,2688M,0.5,50,0.275307,50,2688M,0.5,267749
1644293136,2688M,0.5,50,0.355703,50,2688M,0.5,260529
1644293198,2688M,0.5,50,0.410116,50,2688M,0.5,269284
1644293261,2688M,0.5,50,0.442936,50,2688M,0.5,273406
1644293330,2688M,0.5,100,0.421309,100,2688M,0.5,18814961
1644293398,2688M,0.5,100,0.432246,100,2688M,0.5,18809359
1644293467,2688M,0.5,100,0.444461,100,2688M,0.5,18597448
1644293536,2688M,0.5,100,0.450179,100,2688M,0.5,18715750
1644293604,2688M,0.5,100,0.453839,100,2688M,0.5,18399627
1644293674,2688M,0.5,150,0.458561,150,2688M,0.5,31330098
1644293747,2688M,0.5,150,0.470688,150,2688M,0.5,30675634
1644293819,2688M,0.5,150,0.478821,150,2688M,0.5,31191176
1644293890,2688M,0.5,150,0.489124,150,2688M,0.5,31039290
1644293961,2688M,0.5,150,0.498057,150,2688M,0.5,31224691
1644294034,2688M,0.5,200,0.498302,200,2688M,0.5,37157814
1644294113,2688M,0.5,200,0.498297,200,2688M,0.5,36979888
1644294194,2688M,0.5,200,0.498295,200,2688M,0.5,36982828
1644294275,2688M,0.5,200,0.498267,200,2688M,0.5,37213995
1644294354,2688M,0.5,200,0.497868,200,2688M,0.5,37036726
1644294435,2688M,0.5,250,0.49793,250,2688M,0.5,41810080
1644294523,2688M,0.5,250,0.497893,250,2688M,0.5,41908833
1644294611,2688M,0.5,250,0.49799,250,2688M,0.5,41760298
1644294697,2688M,0.5,250,0.497892,250,2688M,0.5,41710872
1644294785,2688M,0.5,250,0.497724,250,2688M,0.5,41609616
1644294874,2688M,0.5,300,0.497843,300,2688M,0.5,44309093
1644294973,2688M,0.5,300,0.49805,300,2688M,0.5,43986721
1644295071,2688M,0.5,300,0.498031,300,2688M,0.5,44154440
1644295169,2688M,0.5,300,0.498084,300,2688M,0.5,44034297
1644295266,2688M,0.5,300,0.4982,300,2688M,0.5,44053786
1644295365,2688M,0.5,350,0.498101,350,2688M,0.5,46662934
1644295467,2688M,0.5,400,0.497634,400,2688M,0.5,48033438
1644295570,2688M,0.5,450,0.497772,450,2688M,0.5,48734232
1644295673,2688M,0.5,450,0.497515,450,2688M,0.5,48590506
1644295776,2688M,0.5,450,0.497626,450,2688M,0.5,48344325
1644295881,2688M,0.5,500,0.497681,500,2688M,0.5,49003161
1644296056,2560M,0.5,50,0.218253,50,2560M,0.5,265666
1644296118,2560M,0.5,50,0.299591,50,2560M,0.5,244708
1644296181,2560M,0.5,50,0.381619,50,2560M,0.5,230217
1644296244,2560M,0.5,50,0.425327,50,2560M,0.5,273819
1644296306,2560M,0.5,50,0.427442,50,2560M,0.5,210561
1644296375,2560M,0.5,100,0.418883,100,2560M,0.5,18105909
1644296444,2560M,0.5,100,0.428746,100,2560M,0.5,18320229
1644296512,2560M,0.5,100,0.435375,100,2560M,0.5,18441226
1644296581,2560M,0.5,100,0.448063,100,2560M,0.5,18318219
1644296649,2560M,0.5,100,0.45762,100,2560M,0.5,18368395
1644296719,2560M,0.5,150,0.457502,150,2560M,0.5,30600494
1644296791,2560M,0.5,150,0.470163,150,2560M,0.5,30695469
1644296862,2560M,0.5,150,0.477672,150,2560M,0.5,31605945
1644296933,2560M,0.5,150,0.487938,150,2560M,0.5,30667408
1644297004,2560M,0.5,150,0.498036,150,2560M,0.5,30880353
1644297077,2560M,0.5,200,0.497764,200,2560M,0.5,37193922
1644297157,2560M,0.5,200,0.497963,200,2560M,0.5,37133113
1644297237,2560M,0.5,200,0.497852,200,2560M,0.5,36915438
1644297317,2560M,0.5,200,0.498105,200,2560M,0.5,37436027
1644297398,2560M,0.5,250,0.498112,250,2560M,0.5,41624071
1644297485,2560M,0.5,250,0.498306,250,2560M,0.5,42024543
1644297573,2560M,0.5,250,0.49813,250,2560M,0.5,41670173
1644297660,2560M,0.5,250,0.498138,250,2560M,0.5,41695505
1644297748,2560M,0.5,300,0.498069,300,2560M,0.5,44398524
1644297845,2560M,0.5,300,0.498008,300,2560M,0.5,44085171
1644297945,2560M,0.5,350,0.497871,350,2560M,0.5,46684002
1644298046,2560M,0.5,400,0.498014,400,2560M,0.5,47754767
1644298149,2560M,0.5,400,0.497853,400,2560M,0.5,47878025
1644298249,2560M,0.5,400,0.497429,400,2560M,0.5,47715460
1644298353,2560M,0.5,450,0.497541,450,2560M,0.5,48392677
1644298456,2560M,0.5,450,0.497565,450,2560M,0.5,48365677
1644298560,2560M,0.5,450,0.497335,450,2560M,0.5,48516395
1644298665,2560M,0.5,500,0.497447,500,2560M,0.5,48831518
1644298769,2560M,0.5,500,0.497368,500,2560M,0.5,48993849
1644298933,2432M,0.5,50,0.221802,50,2432M,0.5,225112
1644298995,2432M,0.5,50,0.302674,50,2432M,0.5,272427
1644299058,2432M,0.5,50,0.385484,50,2432M,0.5,214532
1644299121,2432M,0.5,50,0.440284,50,2432M,0.5,224830
1644299183,2432M,0.5,50,0.440284,50,2432M,0.5,258107
1644299252,2432M,0.5,100,0.41868,100,2432M,0.5,18070364
1644299321,2432M,0.5,100,0.426164,100,2432M,0.5,18294088
1644299389,2432M,0.5,100,0.437321,100,2432M,0.5,18024482
1644299458,2432M,0.5,100,0.448511,100,2432M,0.5,17965573
1644299526,2432M,0.5,100,0.457368,100,2432M,0.5,17916905
1644299596,2432M,0.5,150,0.459402,150,2432M,0.5,30688312
1644299668,2432M,0.5,150,0.46651,150,2432M,0.5,30643531
1644299740,2432M,0.5,150,0.476923,150,2432M,0.5,30932571
1644299811,2432M,0.5,150,0.478391,150,2432M,0.5,30869515
1644299882,2432M,0.5,150,0.49813,150,2432M,0.5,30970052
1644299955,2432M,0.5,200,0.49816,200,2432M,0.5,36961963
1644300034,2432M,0.5,200,0.497679,200,2432M,0.5,36429130
1644300114,2432M,0.5,200,0.497834,200,2432M,0.5,36887305
1644300194,2432M,0.5,200,0.497713,200,2432M,0.5,37054050
1644300274,2432M,0.5,200,0.498056,200,2432M,0.5,37088533
1644300355,2432M,0.5,250,0.498135,250,2432M,0.5,41347685
1644300442,2432M,0.5,250,0.497735,250,2432M,0.5,41234182
1644300531,2432M,0.5,250,0.498056,250,2432M,0.5,41433361
1644300619,2432M,0.5,300,0.498102,300,2432M,0.5,43790574
1644300718,2432M,0.5,350,0.498417,350,2432M,0.5,46634497
1644300817,2432M,0.5,350,0.498013,350,2432M,0.5,46556935
1644300917,2432M,0.5,350,0.497749,350,2432M,0.5,46712749
1644301018,2432M,0.5,400,0.497965,400,2432M,0.5,48081638
1644301120,2432M,0.5,400,0.497847,400,2432M,0.5,47877430
1644301223,2432M,0.5,450,0.497281,450,2432M,0.5,48300635
1644301328,2432M,0.5,500,0.497425,500,2432M,0.5,48831028
1644301434,2432M,0.5,500,0.497417,500,2432M,0.5,48895540
1644301688,2304M,0.5,50,0.311676,50,2304M,0.5,192624
1644301750,2304M,0.5,50,0.445385,50,2304M,0.5,249634
1644301813,2304M,0.5,50,0.460396,50,2304M,0.5,260123
1644301876,2304M,0.5,50,0.455418,50,2304M,0.5,214361
1644301938,2304M,0.5,50,0.433351,50,2304M,0.5,248950
1644302007,2304M,0.5,100,0.41865,100,2304M,0.5,18417157
1644302076,2304M,0.5,100,0.428102,100,2304M,0.5,18838013
1644302144,2304M,0.5,100,0.435781,100,2304M,0.5,17613233
1644302214,2304M,0.5,100,0.447445,100,2304M,0.5,18128864
1644302282,2304M,0.5,100,0.460377,100,2304M,0.5,18348238
1644302352,2304M,0.5,150,0.458816,150,2304M,0.5,30952562
1644302423,2304M,0.5,150,0.469869,150,2304M,0.5,30885537
1644302495,2304M,0.5,150,0.478851,150,2304M,0.5,30798232
1644302566,2304M,0.5,150,0.487599,150,2304M,0.5,30881830
1644302637,2304M,0.5,150,0.497986,150,2304M,0.5,31276605
1644302710,2304M,0.5,200,0.497792,200,2304M,0.5,37761422
1644302791,2304M,0.5,200,0.498027,200,2304M,0.5,37026738
1644302871,2304M,0.5,200,0.497843,200,2304M,0.5,37621816
1644302951,2304M,0.5,200,0.497886,200,2304M,0.5,37252538
1644303033,2304M,0.5,250,0.498293,250,2304M,0.5,41673815
1644303122,2304M,0.5,250,0.498272,250,2304M,0.5,41848738
1644303210,2304M,0.5,250,0.498052,250,2304M,0.5,41703549
1644303299,2304M,0.5,300,0.497767,300,2304M,0.5,44630425
1644303397,2304M,0.5,300,0.498077,300,2304M,0.5,44282504
1644303496,2304M,0.5,350,0.4981,350,2304M,0.5,47023804
1644303597,2304M,0.5,350,0.498076,350,2304M,0.5,46824106
1644303698,2304M,0.5,400,0.497908,400,2304M,0.5,48248036
1644303800,2304M,0.5,400,0.497185,400,2304M,0.5,47904701
1644303905,2304M,0.5,450,0.497493,450,2304M,0.5,48779053
1644304008,2304M,0.5,450,0.497442,450,2304M,0.5,48547129
1644304112,2304M,0.5,450,0.497479,450,2304M,0.5,48157176
1644304217,2304M,0.5,500,0.497331,500,2304M,0.5,49106317
1644304322,2304M,0.5,500,0.497407,500,2304M,0.5,48695476
1644304566,2176M,0.5,50,0.271302,50,2176M,0.5,211821
1644304629,2176M,0.5,50,0.40005,50,2176M,0.5,251622
1644304691,2176M,0.5,50,0.462752,50,2176M,0.5,270448
1644304754,2176M,0.5,50,0.462752,50,2176M,0.5,256038
1644304817,2176M,0.5,50,0.44083,50,2176M,0.5,214501
1644304886,2176M,0.5,100,0.418177,100,2176M,0.5,18519325
1644304954,2176M,0.5,100,0.416238,100,2176M,0.5,18480072
1644305023,2176M,0.5,100,0.443589,100,2176M,0.5,17784027
1644305091,2176M,0.5,100,0.443589,100,2176M,0.5,17501953
1644305160,2176M,0.5,100,0.463485,100,2176M,0.5,17895266
1644305230,2176M,0.5,150,0.461272,150,2176M,0.5,31138754
1644305302,2176M,0.5,150,0.468443,150,2176M,0.5,31057265
1644305373,2176M,0.5,150,0.480951,150,2176M,0.5,30859202
1644305444,2176M,0.5,150,0.488381,150,2176M,0.5,30728210
1644305515,2176M,0.5,150,0.498047,150,2176M,0.5,30843408
1644305588,2176M,0.5,200,0.497677,200,2176M,0.5,37522373
1644305668,2176M,0.5,200,0.497581,200,2176M,0.5,37053754
1644305748,2176M,0.5,200,0.497872,200,2176M,0.5,37075482
1644305828,2176M,0.5,200,0.497921,200,2176M,0.5,37451979
1644305908,2176M,0.5,200,0.498129,200,2176M,0.5,37102910
1644305990,2176M,0.5,250,0.498226,250,2176M,0.5,41519184
1644306079,2176M,0.5,250,0.497934,250,2176M,0.5,41630117
1644306166,2176M,0.5,250,0.498003,250,2176M,0.5,41942061
1644306256,2176M,0.5,250,0.498148,250,2176M,0.5,41575554
1644306343,2176M,0.5,250,0.498148,250,2176M,0.5,41584543
1644306432,2176M,0.5,300,0.498092,300,2176M,0.5,44195986
1644306530,2176M,0.5,300,0.497893,300,2176M,0.5,44698250
1644306627,2176M,0.5,300,0.497713,300,2176M,0.5,44481906
1644306727,2176M,0.5,350,0.497883,350,2176M,0.5,46474592
1644306827,2176M,0.5,350,0.497784,350,2176M,0.5,46700854
1644306928,2176M,0.5,400,0.497843,400,2176M,0.5,48001051
1644307032,2176M,0.5,450,0.498112,450,2176M,0.5,48323950
1644307135,2176M,0.5,450,0.497322,450,2176M,0.5,48685138
1644307239,2176M,0.5,450,0.497313,450,2176M,0.5,48611612
1644307343,2176M,0.5,450,0.496435,450,2176M,0.5,48795783
1644307448,2176M,0.5,500,0.497593,500,2176M,0.5,48544130
1644307553,2176M,0.5,500,0.496172,500,2176M,0.5,49178578
1644307727,2048M,0.5,50,0.215259,50,2048M,0.5,263301
1644307790,2048M,0.5,50,0.296496,50,2048M,0.5,274009
1644307852,2048M,0.5,50,0.379255,50,2048M,0.5,224285
1644307915,2048M,0.5,50,0.441619,50,2048M,0.5,207945
1644307977,2048M,0.5,50,0.434768,50,2048M,0.5,200360
1644308046,2048M,0.5,100,0.418815,100,2048M,0.5,17835350
1644308115,2048M,0.5,100,0.429397,100,2048M,0.5,17966991
1644308183,2048M,0.5,100,0.438151,100,2048M,0.5,18239747
1644308252,2048M,0.5,100,0.445733,100,2048M,0.5,18061986
1644308321,2048M,0.5,100,0.458427,100,2048M,0.5,18298841
1644308391,2048M,0.5,150,0.458427,150,2048M,0.5,30695008
1644308462,2048M,0.5,150,0.467114,150,2048M,0.5,30517516
1644308534,2048M,0.5,150,0.478433,150,2048M,0.5,31036919
1644308605,2048M,0.5,150,0.488252,150,2048M,0.5,30620990
1644308676,2048M,0.5,150,0.497968,150,2048M,0.5,31004097
1644308748,2048M,0.5,200,0.497771,200,2048M,0.5,37041685
1644308828,2048M,0.5,200,0.498185,200,2048M,0.5,37173190
1644308908,2048M,0.5,200,0.498097,200,2048M,0.5,37177210
1644308988,2048M,0.5,200,0.498169,200,2048M,0.5,37080769
1644309067,2048M,0.5,200,0.498175,200,2048M,0.5,37404076
1644309148,2048M,0.5,250,0.497931,250,2048M,0.5,41488258
1644309236,2048M,0.5,250,0.49808,250,2048M,0.5,41530204
1644309324,2048M,0.5,250,0.49786,250,2048M,0.5,41693281
1644309413,2048M,0.5,300,0.497993,300,2048M,0.5,44330830
1644309510,2048M,0.5,300,0.497905,300,2048M,0.5,44295561
1644309608,2048M,0.5,300,0.497997,300,2048M,0.5,44115756
1644309706,2048M,0.5,300,0.498175,300,2048M,0.5,44234181
1644309805,2048M,0.5,350,0.498303,350,2048M,0.5,46819015
1644309906,2048M,0.5,400,0.498001,400,2048M,0.5,47865968
1644310009,2048M,0.5,450,0.497735,450,2048M,0.5,48453960
1644310112,2048M,0.5,450,0.497547,450,2048M,0.5,48596137
1644310216,2048M,0.5,450,0.497562,450,2048M,0.5,48451105
1644310318,2048M,0.5,450,0.498093,450,2048M,0.5,48426480
1644310422,2048M,0.5,450,0.498201,450,2048M,0.5,48223504
1644310528,2048M,0.5,500,0.497806,500,2048M,0.5,48885080
1644310632,2048M,0.5,500,0.497427,500,2048M,0.5,48991783
1644310886,1920M,0.5,50,0.332181,50,1920M,0.5,215404
1644310949,1920M,0.5,50,0.413843,50,1920M,0.5,219536
1644311012,1920M,0.5,50,0.46363,50,1920M,0.5,261793
1644311074,1920M,0.5,50,0.46101,50,1920M,0.5,243157
1644311143,1920M,0.5,100,0.439409,100,1920M,0.5,18083705
1644311212,1920M,0.5,100,0.427643,100,1920M,0.5,18560247
1644311280,1920M,0.5,100,0.42544,100,1920M,0.5,17538354
1644311349,1920M,0.5,100,0.447024,100,1920M,0.5,17174483
1644311418,1920M,0.5,100,0.457752,100,1920M,0.5,17766868
1644311488,1920M,0.5,150,0.458953,150,1920M,0.5,30893720
1644311559,1920M,0.5,150,0.468229,150,1920M,0.5,30985103
1644311630,1920M,0.5,150,0.479451,150,1920M,0.5,30973101
1644311701,1920M,0.5,150,0.48903,150,1920M,0.5,30920568
1644311772,1920M,0.5,150,0.497739,150,1920M,0.5,30770436
1644311844,1920M,0.5,200,0.498098,200,1920M,0.5,37064912
1644311924,1920M,0.5,200,0.497777,200,1920M,0.5,36837491
1644312005,1920M,0.5,200,0.498185,200,1920M,0.5,37051334
1644312084,1920M,0.5,200,0.498131,200,1920M,0.5,37129541
1644312164,1920M,0.5,200,0.49826,200,1920M,0.5,37185670
1644312246,1920M,0.5,250,0.498189,250,1920M,0.5,41957979
1644312334,1920M,0.5,250,0.497839,250,1920M,0.5,41787798
1644312422,1920M,0.5,250,0.497783,250,1920M,0.5,41668709
1644312509,1920M,0.5,250,0.497743,250,1920M,0.5,41499805
1644312599,1920M,0.5,300,0.497905,300,1920M,0.5,44289338
1644312698,1920M,0.5,300,0.497749,300,1920M,0.5,43857287
1644312795,1920M,0.5,300,0.497644,300,1920M,0.5,44514246
1644312893,1920M,0.5,300,0.497626,300,1920M,0.5,44155677
1644312992,1920M,0.5,350,0.497572,350,1920M,0.5,46855198
1644313093,1920M,0.5,350,0.497859,350,1920M,0.5,46806303
1644313192,1920M,0.5,350,0.49798,350,1920M,0.5,46489542
1644313294,1920M,0.5,400,0.49826,400,1920M,0.5,47800688
1644313397,1920M,0.5,450,0.49799,450,1920M,0.5,48625895
1644313502,1920M,0.5,500,0.497224,500,1920M,0.5,49231280
1644313606,1920M,0.5,500,0.497098,500,1920M,0.5,49228559
1644313854,1792M,0.5,50,0.335321,50,1792M,0.5,262093
1644313917,1792M,0.5,50,0.416459,50,1792M,0.5,262955
1644313980,1792M,0.5,50,0.466384,50,1792M,0.5,244006
1644314042,1792M,0.5,50,0.458632,50,1792M,0.5,228594
1644314105,1792M,0.5,50,0.439206,50,1792M,0.5,217256
1644314174,1792M,0.5,100,0.421556,100,1792M,0.5,18028983
1644314242,1792M,0.5,100,0.42826,100,1792M,0.5,18396273
1644314311,1792M,0.5,100,0.426106,100,1792M,0.5,16794304
1644314380,1792M,0.5,100,0.444305,100,1792M,0.5,16584778
1644314448,1792M,0.5,100,0.457042,100,1792M,0.5,17176570
1644314518,1792M,0.5,150,0.461389,150,1792M,0.5,30782299
1644314589,1792M,0.5,150,0.465285,150,1792M,0.5,30867204
1644314660,1792M,0.5,150,0.478286,150,1792M,0.5,30655488
1644314731,1792M,0.5,150,0.487915,150,1792M,0.5,30840289
1644314802,1792M,0.5,150,0.498086,150,1792M,0.5,30708163
1644314875,1792M,0.5,200,0.498314,200,1792M,0.5,37038294
1644314955,1792M,0.5,200,0.498125,200,1792M,0.5,36712614
1644315035,1792M,0.5,200,0.498018,200,1792M,0.5,37299718
1644315114,1792M,0.5,200,0.497808,200,1792M,0.5,37089038
1644315194,1792M,0.5,200,0.497781,200,1792M,0.5,37066527
1644315276,1792M,0.5,250,0.497959,250,1792M,0.5,41705056
1644315363,1792M,0.5,250,0.498366,250,1792M,0.5,41901832
1644315452,1792M,0.5,250,0.49806,250,1792M,0.5,41682583
1644315540,1792M,0.5,250,0.498046,250,1792M,0.5,41463298
1644315628,1792M,0.5,250,0.497994,250,1792M,0.5,41724263
1644315716,1792M,0.5,300,0.497846,300,1792M,0.5,43983322
1644315814,1792M,0.5,300,0.49771,300,1792M,0.5,43950475
1644315911,1792M,0.5,300,0.497731,300,1792M,0.5,44351227
1644316009,1792M,0.5,300,0.497827,300,1792M,0.5,44085413
1644316106,1792M,0.5,300,0.498234,300,1792M,0.5,44309176
1644316206,1792M,0.5,350,0.498015,350,1792M,0.5,46733347
1644316305,1792M,0.5,350,0.497872,350,1792M,0.5,46767257
1644316405,1792M,0.5,350,0.497864,350,1792M,0.5,46748323
1644316506,1792M,0.5,400,0.498109,400,1792M,0.5,47738580
1644316609,1792M,0.5,450,0.497388,450,1792M,0.5,48610085
1644316712,1792M,0.5,450,0.497556,450,1792M,0.5,48445354
1644316817,1792M,0.5,500,0.497706,500,1792M,0.5,49036516
1644316922,1792M,0.5,500,0.497399,500,1792M,0.5,48851572
1644317165,1664M,0.5,50,0.316351,50,1664M,0.5,240610
1644317228,1664M,0.5,50,0.397291,50,1664M,0.5,256174
1644317291,1664M,0.5,50,0.458858,50,1664M,0.5,262217
1644317353,1664M,0.5,50,0.458858,50,1664M,0.5,272955
1644317416,1664M,0.5,50,0.440029,50,1664M,0.5,259266
1644317485,1664M,0.5,100,0.413927,100,1664M,0.5,18451077
1644317553,1664M,0.5,100,0.417097,100,1664M,0.5,18381670
1644317622,1664M,0.5,100,0.435497,100,1664M,0.5,16886233
1644317690,1664M,0.5,100,0.450756,100,1664M,0.5,16861043
1644317759,1664M,0.5,100,0.450756,100,1664M,0.5,17116349
1644317829,1664M,0.5,150,0.457417,150,1664M,0.5,31179978
1644317900,1664M,0.5,150,0.469663,150,1664M,0.5,30753719
1644317971,1664M,0.5,150,0.478397,150,1664M,0.5,30704348
1644318042,1664M,0.5,150,0.488885,150,1664M,0.5,30654511
1644318112,1664M,0.5,150,0.498037,150,1664M,0.5,30790568
1644318185,1664M,0.5,200,0.498325,200,1664M,0.5,37073757
1644318265,1664M,0.5,200,0.497742,200,1664M,0.5,37086378
1644318345,1664M,0.5,200,0.497965,200,1664M,0.5,37104790
1644318424,1664M,0.5,200,0.497883,200,1664M,0.5,37124871
1644318504,1664M,0.5,200,0.497712,200,1664M,0.5,37458180
1644318585,1664M,0.5,250,0.497918,250,1664M,0.5,41528303
1644318673,1664M,0.5,250,0.498013,250,1664M,0.5,41750517
1644318760,1664M,0.5,250,0.49804,250,1664M,0.5,41611712
1644318847,1664M,0.5,250,0.497942,250,1664M,0.5,41706448
1644318935,1664M,0.5,250,0.498389,250,1664M,0.5,41816285
1644319024,1664M,0.5,300,0.49835,300,1664M,0.5,44017112
1644319121,1664M,0.5,300,0.498077,300,1664M,0.5,44086120
1644319220,1664M,0.5,350,0.497806,350,1664M,0.5,46606008
1644319320,1664M,0.5,350,0.498017,350,1664M,0.5,46757145
1644319421,1664M,0.5,400,0.497863,400,1664M,0.5,47719263
1644319522,1664M,0.5,400,0.49761,400,1664M,0.5,47692823
